"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Welsh Government","Outside London","Female","Heterosexual / straight","60","[c]","40550","36500"
"Leaver CS","2021","Welsh Government","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Male","Heterosexual / straight","55","[c]","47470","37410"
"Leaver CS","2021","Welsh Government","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Female","Heterosexual / straight","70","[c]","41750","35020"
"Leaver Dept.","2021","Attorney General's Departments","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Male","Heterosexual / straight","30","[c]","41710","31770"
"Leaver Dept.","2021","Attorney General's Departments","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","Female","Heterosexual / straight","230","[c]","44130","36520"
"Leaver Dept.","2021","Cabinet Office","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","Female","Undeclared","35","[c]","44880","38940"
"Leaver Dept.","2021","Cabinet Office","London","Female","Unknown","85","[c]","47150","49590"
"Leaver Dept.","2021","Cabinet Office","London","Male","Heterosexual / straight","155","[c]","49540","52500"
"Leaver Dept.","2021","Cabinet Office","London","Male","LGBO","40","[c]","47500","40600"
"Leaver Dept.","2021","Cabinet Office","London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","Male","Unknown","80","[c]","45940","47080"
"Leaver Dept.","2021","Cabinet Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Female","Heterosexual / straight","40","[c]","33150","31820"
"Leaver Dept.","2021","Cabinet Office","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Female","Heterosexual / straight","115","[c]","35230","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Female","Unknown","200","[c]","33070","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Male","Heterosexual / straight","85","[c]","38420","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Male","Unknown","175","[c]","33970","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Female","Heterosexual / straight","135","[c]","46400","40220"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Female","Unknown","50","[c]","45010","42840"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Male","Heterosexual / straight","140","[c]","48260","41880"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Male","Unknown","50","[c]","41780","39080"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Female","Heterosexual / straight","40","[c]","29650","24570"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","Female","Heterosexual / straight","65","[c]","50860","49770"
