"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SEO/HEO","Heterosexual / straight","30","[c]","38280","40070"
"New entrant CS","2021","60-64","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AA/AO","Heterosexual / straight","345","[c]","20780","21010"
"New entrant CS","2021","60-64","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AA/AO","Unknown","130","[c]","20680","20140"
"New entrant CS","2021","60-64","Outside London","EO","Heterosexual / straight","265","[c]","27630","27570"
"New entrant CS","2021","60-64","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","EO","Unknown","65","[c]","26850","27570"
"New entrant CS","2021","60-64","Outside London","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","SEO/HEO","Heterosexual / straight","90","[c]","35540","35970"
"New entrant CS","2021","60-64","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","SEO/HEO","Unknown","40","[c]","36630","36820"
"New entrant CS","2021","60-64","Outside London","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","AA/AO","Heterosexual / straight","45","[c]","20290","21010"
"New entrant CS","2021","65+","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","EO","Heterosexual / straight","30","[c]","26890","27570"
"New entrant CS","2021","65+","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SEO/HEO","Heterosexual / straight","35","[c]","34650","35900"
"New entrant CS","2021","65+","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
