"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","EO","Heterosexual / straight","45","[c]","20160","19430"
"Leaver CS","2021","Project Delivery","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","EO","Heterosexual / straight","40","[c]","26100","26670"
"Leaver CS","2021","Project Delivery","Project Delivery","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","G7","Heterosexual / straight","40","[c]","54300","54540"
"Leaver CS","2021","Project Delivery","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","HEO","Heterosexual / straight","75","[c]","32460","32740"
"Leaver CS","2021","Project Delivery","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","SEO","Heterosexual / straight","65","[c]","40950","40580"
"Leaver CS","2021","Project Delivery","Project Delivery","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
