"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Property","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Female","875","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Male","745","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Policy","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Policy","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Operational Delivery","Female","240","[c]","29270","24890"
"Leaver Dept.","2021","Home Office","Operational Delivery","Male","170","[c]","27650","25040"
"Leaver Dept.","2021","Home Office","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Other","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Other","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Policy","Female","105","[c]","50590","42410"
"Leaver Dept.","2021","Home Office","Policy","Male","45","[c]","48750","47200"
"Leaver Dept.","2021","Home Office","Project Delivery","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Social Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","Female","150","[c]","34100","29860"
"Leaver Dept.","2021","Home Office","Unknown","Male","125","[c]","34110","28230"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Female","45","[c]","35060","33610"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Male","40","[c]","35330","31780"
"Leaver Dept.","2021","Ministry of Defence","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","Female","35","[c]","35050","30160"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Intelligence Analysis","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","Female","80","[c]","30830","25390"
"Leaver Dept.","2021","Ministry of Defence","Other","Male","60","[c]","34300","32780"
"Leaver Dept.","2021","Ministry of Defence","Policy","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Female","105","[c]","39430","33300"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Male","105","[c]","39390","37190"
"Leaver Dept.","2021","Ministry of Defence","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","Male","70","[c]","35050","32710"
"Leaver Dept.","2021","Ministry of Defence","Security","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Policy","Female","115","[c]","43880","39600"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Policy","Male","100","[c]","38450","33210"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Social Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Statistics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Finance","Female","30","[c]","[c]","[c]"
