"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","No function","45","[c]","29810","26550"
"New entrant CS","2021","40-49","Mixed","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","120","[c]","27760","27570"
"New entrant CS","2021","40-49","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","No function","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","40","[c]","29840","28430"
"New entrant CS","2021","40-49","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","No function","65","[c]","36900","33570"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","70","[c]","29940","27570"
"New entrant CS","2021","40-49","Unknown","Analysis","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Commercial","100","[c]","71610","72000"
"New entrant CS","2021","40-49","Unknown","Communications","100","[c]","34870","26630"
"New entrant CS","2021","40-49","Unknown","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Debt","90","[c]","20660","20140"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","150","[c]","44620","40600"
"New entrant CS","2021","40-49","Unknown","Finance","45","[c]","38070","38630"
"New entrant CS","2021","40-49","Unknown","Grants Management","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","40","[c]","35680","32000"
"New entrant CS","2021","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","50","[c]","38860","39880"
"New entrant CS","2021","40-49","Unknown","No function","910","[c]","29660","22850"
"New entrant CS","2021","40-49","Unknown","Project Delivery","50","[c]","43030","39530"
"New entrant CS","2021","40-49","Unknown","Property","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","50","[c]","31900","33730"
"New entrant CS","2021","40-49","Unknown","Unknown","825","[c]","33610","27570"
"New entrant CS","2021","40-49","White","Analysis","55","[c]","47120","40250"
"New entrant CS","2021","40-49","White","Commercial","60","[c]","37550","37000"
"New entrant CS","2021","40-49","White","Communications","75","[c]","35340","31810"
"New entrant CS","2021","40-49","White","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Debt","35","[c]","20590","20140"
"New entrant CS","2021","40-49","White","Digital, Data & Technology","205","[c]","45510","43160"
"New entrant CS","2021","40-49","White","Finance","70","[c]","43870","36620"
"New entrant CS","2021","40-49","White","Grants Management","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Human Resources","105","[c]","38710","31810"
"New entrant CS","2021","40-49","White","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Legal","120","[c]","46350","48080"
"New entrant CS","2021","40-49","White","No function","1460","[c]","33370","27850"
"New entrant CS","2021","40-49","White","Project Delivery","250","[c]","41590","40000"
"New entrant CS","2021","40-49","White","Property","95","[c]","34790","32500"
"New entrant CS","2021","40-49","White","Security","85","[c]","28860","23540"
"New entrant CS","2021","40-49","White","Unknown","2620","[c]","28380","27570"
"New entrant CS","2021","50-59","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","No function","75","[c]","31240","26880"
"New entrant CS","2021","50-59","Asian","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","140","[c]","29710","27570"
"New entrant CS","2021","50-59","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","No function","85","[c]","32720","28290"
"New entrant CS","2021","50-59","Black","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","230","[c]","29570","29290"
"New entrant CS","2021","50-59","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","No function","30","[c]","32650","25250"
"New entrant CS","2021","50-59","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","75","[c]","28350","27570"
"New entrant CS","2021","50-59","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","No function","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","45","[c]","33920","28220"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","75","[c]","27600","27570"
"New entrant CS","2021","50-59","Unknown","Analysis","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","80","[c]","83090","72000"
"New entrant CS","2021","50-59","Unknown","Communications","50","[c]","32970","25560"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Debt","65","[c]","20650","20140"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","70","[c]","49750","46890"
"New entrant CS","2021","50-59","Unknown","Finance","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Legal","30","[c]","35060","26970"
"New entrant CS","2021","50-59","Unknown","No function","775","[c]","27470","22130"
"New entrant CS","2021","50-59","Unknown","Project Delivery","45","[c]","43100","40000"
"New entrant CS","2021","50-59","Unknown","Property","40","[c]","30410","22620"
"New entrant CS","2021","50-59","Unknown","Security","50","[c]","35410","37440"
"New entrant CS","2021","50-59","Unknown","Unknown","680","[c]","33190","27570"
"New entrant CS","2021","50-59","White","Analysis","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Commercial","50","[c]","42240","38600"
"New entrant CS","2021","50-59","White","Communications","45","[c]","33700","29360"
"New entrant CS","2021","50-59","White","Counter Fraud","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Debt","40","[c]","20460","20140"
"New entrant CS","2021","50-59","White","Digital, Data & Technology","120","[c]","45390","47550"
"New entrant CS","2021","50-59","White","Finance","65","[c]","39960","36000"
"New entrant CS","2021","50-59","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Human Resources","70","[c]","38980","30990"
"New entrant CS","2021","50-59","White","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Legal","75","[c]","46060","48080"
"New entrant CS","2021","50-59","White","No function","1245","[c]","31860","25410"
"New entrant CS","2021","50-59","White","Project Delivery","215","[c]","42210","40000"
"New entrant CS","2021","50-59","White","Property","105","[c]","35540","33000"
"New entrant CS","2021","50-59","White","Security","115","[c]","28480","23540"
"New entrant CS","2021","50-59","White","Unknown","2605","[c]","27330","27570"
"New entrant CS","2021","60-64","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","No function","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Analysis","[c]","[c]","[c]","[c]"
