"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","The National Archives","Knowledge and Information Management","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","The National Archives","Operational Delivery","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","The National Archives","Operational Delivery","AA/AO","Male","40","35","20780","20650"
"In post","2021","The National Archives","Operational Delivery","EO","Female","15","15","[c]","[c]"
"In post","2021","The National Archives","Operational Delivery","EO","Male","10","10","[c]","[c]"
"In post","2021","The National Archives","Operational Delivery","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","The National Archives","Operational Delivery","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","The National Archives","Operational Delivery","SEO/HEO","Female","55","50","33070","34120"
"In post","2021","The National Archives","Operational Delivery","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","The National Archives","Other","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Other","EO","Male","5","5","[c]","[c]"
"In post","2021","The National Archives","Other","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","The National Archives","Other","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","The National Archives","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Other","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","The National Archives","Other","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","The National Archives","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Unknown","AA/AO","Female","30","30","22580","22230"
"In post","2021","Transport Scotland","Unknown","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Transport Scotland","Unknown","EO","Female","25","20","[c]","[c]"
"In post","2021","Transport Scotland","Unknown","EO","Male","15","15","[c]","[c]"
"In post","2021","Transport Scotland","Unknown","G6/G7","Female","45","45","60560","61010"
"In post","2021","Transport Scotland","Unknown","G6/G7","Male","90","90","64760","64060"
"In post","2021","Transport Scotland","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Unknown","SEO/HEO","Female","105","100","38940","38540"
"In post","2021","Transport Scotland","Unknown","SEO/HEO","Male","145","145","41140","39660"
"In post","2021","UK Export Finance","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Digital, Data and Technology","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Digital, Data and Technology","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","UK Export Finance","Digital, Data and Technology","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","UK Export Finance","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","UK Export Finance","Legal","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","EO","Female","15","15","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","EO","Male","10","10","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","G6/G7","Female","15","10","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","G6/G7","Male","55","55","66800","63340"
"In post","2021","UK Export Finance","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","SCS level","Male","15","15","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","SEO/HEO","Female","50","50","41900","41620"
"In post","2021","UK Export Finance","Operational Delivery","SEO/HEO","Male","75","75","42710","42660"
"In post","2021","UK Export Finance","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Security","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Security","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Commercial","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","UK Hydrographic Office","Commercial","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","UK Hydrographic Office","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Communications","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","UK Hydrographic Office","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","EO","Male","20","20","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","SEO/HEO","Male","120","115","38350","35340"
"In post","2021","UK Hydrographic Office","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Finance","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","UK Hydrographic Office","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","UK Hydrographic Office","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
