"Status","Year","Organisation","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Rural Payments Agency","Operational Delivery","Cheshire","Female","65","60","24700","24920"
"In post","2021","Rural Payments Agency","Operational Delivery","Cheshire","Male","35","35","25730","25100"
"In post","2021","Rural Payments Agency","Operational Delivery","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Cumbria","Female","480","400","24260","21050"
"In post","2021","Rural Payments Agency","Operational Delivery","Cumbria","Male","250","245","24620","21050"
"In post","2021","Rural Payments Agency","Operational Delivery","Derbyshire and Nottinghamshire","Female","35","35","25660","25100"
"In post","2021","Rural Payments Agency","Operational Delivery","Derbyshire and Nottinghamshire","Male","25","25","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Devon","Female","100","85","25620","25210"
"In post","2021","Rural Payments Agency","Operational Delivery","Devon","Male","100","95","27820","25500"
"In post","2021","Rural Payments Agency","Operational Delivery","Dorset and Somerset","Female","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","East Anglia","Female","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","East Anglia","Male","30","30","25850","25190"
"In post","2021","Rural Payments Agency","Operational Delivery","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","20","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Female","75","70","24780","24920"
"In post","2021","Rural Payments Agency","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Male","60","55","25510","24920"
"In post","2021","Rural Payments Agency","Operational Delivery","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","North Yorkshire","Female","75","65","27460","25190"
"In post","2021","Rural Payments Agency","Operational Delivery","North Yorkshire","Male","85","80","26270","24920"
"In post","2021","Rural Payments Agency","Operational Delivery","Northumberland and Tyne and Wear","Female","160","140","26280","24920"
"In post","2021","Rural Payments Agency","Operational Delivery","Northumberland and Tyne and Wear","Male","115","110","25040","24920"
"In post","2021","Rural Payments Agency","Operational Delivery","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","West Yorkshire","Female","25","25","[c]","[c]"
"In post","2021","Rural Payments Agency","Operational Delivery","West Yorkshire","Male","25","25","[c]","[c]"
"In post","2021","Rural Payments Agency","Policy","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Policy","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","10","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Cumbria","Female","20","20","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Cumbria","Male","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Devon","Female","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Devon","Male","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Northumberland and Tyne and Wear","Female","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Northumberland and Tyne and Wear","Male","20","20","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Human Resources","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Human Resources","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Human Resources","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Human Resources","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","Inner London - West","Female","10","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","Inner London - West","Male","[c]","[c]","[c]","[c]"
