"Status","Year","Age","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Home Office","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Inner London - West","40","[c]","55580","55200"
"Leaver CS","2021","40-49","Home Office","Kent","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Merseyside","20","[c]","24470","24360"
"Leaver CS","2021","40-49","Home Office","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Outer London - South","25","[c]","34300","31290"
"Leaver CS","2021","40-49","Home Office","Outer London - West and North West","10","[c]","30880","28820"
"Leaver CS","2021","40-49","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","33350","29930"
"Leaver CS","2021","40-49","Ministry of Defence","Cornwall and Isles of Scilly","10","[c]","32840","28640"
"Leaver CS","2021","40-49","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Devon","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Dorset and Somerset","15","[c]","30530","29910"
"Leaver CS","2021","40-49","Ministry of Defence","East Anglia","20","[c]","29080","28790"
"Leaver CS","2021","40-49","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","39810","35620"
"Leaver CS","2021","40-49","Ministry of Defence","Hampshire and Isle of Wight","40","[c]","34990","31670"
"Leaver CS","2021","40-49","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Inner London - West","10","[c]","47500","33740"
"Leaver CS","2021","40-49","Ministry of Defence","Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Lincolnshire","15","[c]","31010","29930"
"Leaver CS","2021","40-49","Ministry of Defence","North Yorkshire","15","[c]","38940","34250"
"Leaver CS","2021","40-49","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Overseas","30","[c]","40400","36960"
"Leaver CS","2021","40-49","Ministry of Defence","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","10","[c]","31290","27980"
"Leaver CS","2021","40-49","Ministry of Defence","West Central Scotland","10","[c]","28100","26670"
"Leaver CS","2021","40-49","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Inner London - West","10","[c]","56060","56900"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Bedfordshire and Hertfordshire","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Derbyshire and Nottinghamshire","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Devon","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Dorset and Somerset","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","East Anglia","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","East Wales","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","East Yorkshire and Northern Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Greater Manchester","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Inner London - East","35","[c]","28030","25320"
"Leaver CS","2021","40-49","Ministry of Justice","Inner London - West","70","[c]","43890","32140"
"Leaver CS","2021","40-49","Ministry of Justice","Kent","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Shropshire and Staffordshire","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","South Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Surrey, East and West Sussex","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Tees Valley and Durham","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","West Midlands","30","[c]","27620","20670"
"Leaver CS","2021","40-49","Ministry of Justice","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","West Yorkshire","35","[c]","23190","20100"
"Leaver CS","2021","40-49","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Inner London - East","10","[c]","59360","57800"
"Leaver CS","2021","40-49","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Inner London - East","15","[c]","64410","51000"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Eastern Scotland","65","[c]","39140","35110"
"Leaver CS","2021","40-49","Scottish Government","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","West Central Scotland","20","[c]","35790","33590"
"Leaver CS","2021","40-49","The National Archives","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Hampshire and Isle of Wight","15","[c]","27080","23330"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Inner London - West","35","[c]","67010","63730"
"Leaver CS","2021","50-59","Attorney General's Departments","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
