"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","White","AA/AO","Female","110","[c]","20750","21010"
"Leaver Dept.","2021","40-49","White","AA/AO","Male","65","[c]","21240","21010"
"Leaver Dept.","2021","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","EO","Female","165","[c]","26690","27570"
"Leaver Dept.","2021","40-49","White","EO","Male","85","[c]","26940","27570"
"Leaver Dept.","2021","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","G6/G7","Female","195","[c]","58980","58030"
"Leaver Dept.","2021","40-49","White","G6/G7","Male","145","[c]","59540","58130"
"Leaver Dept.","2021","40-49","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","SCS level","Female","75","[c]","90540","81490"
"Leaver Dept.","2021","40-49","White","SCS level","Male","40","[c]","86250","78000"
"Leaver Dept.","2021","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","SEO/HEO","Female","220","[c]","36490","35310"
"Leaver Dept.","2021","40-49","White","SEO/HEO","Male","165","[c]","37260","37300"
"Leaver Dept.","2021","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Male","40","[c]","57620","54280"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Female","45","[c]","37300","36520"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","AA/AO","Female","100","[c]","20760","21010"
"Leaver Dept.","2021","50-59","White","AA/AO","Male","70","[c]","20710","20570"
"Leaver Dept.","2021","50-59","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","EO","Female","130","[c]","26960","27570"
"Leaver Dept.","2021","50-59","White","EO","Male","70","[c]","26560","27570"
"Leaver Dept.","2021","50-59","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","G6/G7","Female","95","[c]","58100","57730"
"Leaver Dept.","2021","50-59","White","G6/G7","Male","105","[c]","59620","59560"
"Leaver Dept.","2021","50-59","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","SCS level","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","SCS level","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","SEO/HEO","Female","175","[c]","35970","35180"
"Leaver Dept.","2021","50-59","White","SEO/HEO","Male","115","[c]","36460","35310"
"Leaver Dept.","2021","50-59","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
