"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","AO","235","[c]","21170","21010"
"Leaver CS","2021","Undeclared","Unknown","Outside London","EO","170","[c]","27650","27570"
"Leaver CS","2021","Undeclared","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","HEO","75","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","SEO","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Outside London","AO","30","[c]","19130","19130"
"Leaver CS","2021","Unknown","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Outside London","AO","45","[c]","20830","21050"
"Leaver CS","2021","Unknown","Grants Management","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","AO","60","[c]","21860","21950"
"Leaver CS","2021","Unknown","Legal","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","London","AA","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","London","AO","195","[c]","21880","22680"
"Leaver CS","2021","Unknown","No function","London","EO","100","[c]","25990","26410"
"Leaver CS","2021","Unknown","No function","London","G6","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","London","G7","70","[c]","54960","54570"
"Leaver CS","2021","Unknown","No function","London","HEO","95","[c]","33850","32830"
"Leaver CS","2021","Unknown","No function","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","London","SEO","50","[c]","39200","40050"
"Leaver CS","2021","Unknown","No function","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Outside London","AA","305","[c]","18130","18040"
"Leaver CS","2021","Unknown","No function","Outside London","AO","980","[c]","21100","20940"
"Leaver CS","2021","Unknown","No function","Outside London","EO","250","[c]","28760","27760"
"Leaver CS","2021","Unknown","No function","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Outside London","G7","50","[c]","53880","53100"
"Leaver CS","2021","Unknown","No function","Outside London","HEO","105","[c]","33950","33510"
"Leaver CS","2021","Unknown","No function","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Outside London","SEO","85","[c]","41860","40800"
"Leaver CS","2021","Unknown","No function","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Unknown","HEO","30","[c]","29850","28420"
"Leaver CS","2021","Unknown","Project Delivery","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","EO","55","[c]","19540","18910"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Outside London","SEO","25","[c]","[c]","[c]"
