"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Statistics","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Female","Heterosexual / straight","60","[c]","20570","21320"
"Leaver CS","2021","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Female","Unknown","105","[c]","21880","21510"
"Leaver CS","2021","Unknown","AA","Male","Heterosexual / straight","45","[c]","20860","21770"
"Leaver CS","2021","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Male","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Female","Heterosexual / straight","845","[c]","21320","21010"
"Leaver CS","2021","Unknown","AO","Female","LGBO","50","[c]","21800","21010"
"Leaver CS","2021","Unknown","AO","Female","Undeclared","95","[c]","21150","21010"
"Leaver CS","2021","Unknown","AO","Female","Unknown","2110","[c]","21050","21010"
"Leaver CS","2021","Unknown","AO","Male","Heterosexual / straight","515","[c]","21480","21010"
"Leaver CS","2021","Unknown","AO","Male","LGBO","40","[c]","21630","21010"
"Leaver CS","2021","Unknown","AO","Male","Undeclared","65","[c]","21180","21010"
"Leaver CS","2021","Unknown","AO","Male","Unknown","1015","[c]","21520","21010"
"Leaver CS","2021","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Heterosexual / straight","685","[c]","27730","27570"
"Leaver CS","2021","Unknown","EO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Undeclared","90","[c]","27660","27570"
"Leaver CS","2021","Unknown","EO","Female","Unknown","1340","[c]","28120","27570"
"Leaver CS","2021","Unknown","EO","Male","Heterosexual / straight","420","[c]","27760","27570"
"Leaver CS","2021","Unknown","EO","Male","LGBO","45","[c]","27430","27570"
"Leaver CS","2021","Unknown","EO","Male","Undeclared","70","[c]","27730","27570"
"Leaver CS","2021","Unknown","EO","Male","Unknown","820","[c]","28370","27570"
"Leaver CS","2021","Unknown","EO","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","Unknown","100","[c]","71850","70000"
"Leaver CS","2021","Unknown","G6","Male","Heterosexual / straight","45","[c]","71380","69160"
"Leaver CS","2021","Unknown","G6","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Male","Unknown","105","[c]","72600","71840"
"Leaver CS","2021","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","Heterosexual / straight","70","[c]","54430","54700"
"Leaver CS","2021","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","Unknown","170","[c]","55480","55000"
"Leaver CS","2021","Unknown","G7","Male","Heterosexual / straight","70","[c]","56250","56150"
"Leaver CS","2021","Unknown","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Male","Unknown","220","[c]","55040","54700"
"Leaver CS","2021","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","Heterosexual / straight","175","[c]","33340","33960"
"Leaver CS","2021","Unknown","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","Unknown","525","[c]","32200","32140"
"Leaver CS","2021","Unknown","HEO","Male","Heterosexual / straight","155","[c]","34200","34290"
"Leaver CS","2021","Unknown","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Male","Unknown","500","[c]","32550","32740"
"Leaver CS","2021","Unknown","HEO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Unknown","65","[c]","107540","94930"
"Leaver CS","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","Heterosexual / straight","100","[c]","40450","40410"
"Leaver CS","2021","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","Unknown","220","[c]","40650","39960"
"Leaver CS","2021","Unknown","SEO","Male","Heterosexual / straight","90","[c]","41640","40850"
"Leaver CS","2021","Unknown","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Male","Unknown","270","[c]","41460","40670"
"Leaver CS","2021","Unknown","SEO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","245","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","HEO","Female","Unknown","5","[c]","[c]","[c]"
