"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","G6/G7","75","[c]","57730","54290"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","SEO/HEO","90","[c]","35830","35970"
"Leaver CS","2021","Department of Health and Social Care","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","AA/AO","100","[c]","20520","20150"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","EO","30","[c]","25170","24250"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","G6/G7","35","[c]","56230","54200"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","SEO/HEO","140","[c]","36280","35610"
"Leaver CS","2021","Department of Health and Social Care","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","EO","60","[c]","26980","26870"
"Leaver CS","2021","Department of Health and Social Care","Unknown","G6/G7","60","[c]","60120","56360"
"Leaver CS","2021","Department of Health and Social Care","Unknown","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","SEO/HEO","70","[c]","37710","40010"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Inspector of Education and Training","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","EO","15","[c]","27490","26750"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Other","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Policy","G6/G7","20","[c]","60460","57520"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Policy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Security","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","SEO/HEO","10","[c]","37080","38450"
"Leaver CS","2021","HM Land Registry","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","G6/G7","10","[c]","66000","65970"
"Leaver CS","2021","HM Land Registry","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Operational Delivery","AA/AO","75","[c]","22500","22350"
"Leaver CS","2021","HM Land Registry","Operational Delivery","EO","65","[c]","27150","27130"
"Leaver CS","2021","HM Land Registry","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Operational Delivery","SEO/HEO","50","[c]","34760","33840"
"Leaver CS","2021","HM Land Registry","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Operational Delivery","AA/AO","50","[c]","20280","19920"
"Leaver CS","2021","HM Revenue and Customs","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Property","AA/AO","15","[c]","21610","21100"
"Leaver CS","2021","HM Revenue and Customs","Property","EO","115","[c]","25840","25500"
"Leaver CS","2021","HM Revenue and Customs","Property","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Property","SEO/HEO","65","[c]","40680","42900"
"Leaver CS","2021","HM Revenue and Customs","Unknown","AA/AO","2445","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","EO","1175","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","G6/G7","335","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","SEO/HEO","1110","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","340","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
