"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","London","55","[c]","32850","31060"
"Leaver CS","2021","Mixed","Unknown","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
