"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","SEO/HEO","70","[c]","35250","34190"
"Leaver Dept.","2021","Undeclared","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","45","[c]","27560","27570"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","55","[c]","36860","37410"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","SEO/HEO","45","[c]","37720","38350"
"Leaver Dept.","2021","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","AA/AO","165","[c]","20750","20430"
"Leaver Dept.","2021","Unknown","No function","EO","135","[c]","26940","26860"
"Leaver Dept.","2021","Unknown","No function","G6/G7","240","[c]","55660","54140"
"Leaver Dept.","2021","Unknown","No function","SCS level","30","[c]","87090","76380"
"Leaver Dept.","2021","Unknown","No function","SEO/HEO","740","[c]","33210","32000"
"Leaver Dept.","2021","Unknown","No function","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","G6/G7","30","[c]","54250","53290"
"Leaver Dept.","2021","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SEO/HEO","40","[c]","34820","35900"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","330","[c]","21310","21010"
"Leaver Dept.","2021","Unknown","Unknown","EO","245","[c]","28120","27570"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","220","[c]","56370","54650"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","380","[c]","36150","35070"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","G6/G7","50","[c]","58760","57960"
"Leaver Dept.","2021","White","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","SEO/HEO","95","[c]","35100","33930"
"Leaver Dept.","2021","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SEO/HEO","45","[c]","38750","40310"
"Leaver Dept.","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","G6/G7","35","[c]","57890","53870"
"Leaver Dept.","2021","White","Communications","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","SEO/HEO","55","[c]","36280","35140"
"Leaver Dept.","2021","White","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","G6/G7","45","[c]","60090","58990"
"Leaver Dept.","2021","White","Digital, Data & Technology","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","SEO/HEO","45","[c]","36100","35590"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","G6/G7","30","[c]","58230","57840"
"Leaver Dept.","2021","White","Finance","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","SEO/HEO","50","[c]","39740","40290"
"Leaver Dept.","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","AA/AO","40","[c]","20790","20800"
"Leaver Dept.","2021","White","Human Resources","EO","50","[c]","26150","26210"
"Leaver Dept.","2021","White","Human Resources","G6/G7","65","[c]","56930","56780"
"Leaver Dept.","2021","White","Human Resources","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","SEO/HEO","140","[c]","35690","33640"
"Leaver Dept.","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","G6/G7","55","[c]","58720","57840"
"Leaver Dept.","2021","White","Legal","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","AA/AO","355","[c]","20380","19930"
"Leaver Dept.","2021","White","No function","EO","240","[c]","25640","26000"
"Leaver Dept.","2021","White","No function","G6/G7","465","[c]","56160","54240"
"Leaver Dept.","2021","White","No function","SCS level","90","[c]","90410","79660"
"Leaver Dept.","2021","White","No function","SEO/HEO","710","[c]","34470","33100"
"Leaver Dept.","2021","White","No function","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","EO","65","[c]","23710","23900"
"Leaver Dept.","2021","White","Project Delivery","G6/G7","90","[c]","58290","55240"
"Leaver Dept.","2021","White","Project Delivery","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","SEO/HEO","185","[c]","33970","33300"
"Leaver Dept.","2021","White","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","AA/AO","685","[c]","21090","21010"
"Leaver Dept.","2021","White","Unknown","EO","900","[c]","27080","27570"
"Leaver Dept.","2021","White","Unknown","G6/G7","430","[c]","58000","56150"
"Leaver Dept.","2021","White","Unknown","SCS level","80","[c]","90360","80000"
"Leaver Dept.","2021","White","Unknown","SEO/HEO","920","[c]","35820","35070"
"Leaver Dept.","2021","White","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","SEO/HEO","40","[c]","34350","33000"
"New entrant CS","2021","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","EO","30","[c]","25450","25560"
"New entrant CS","2021","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","AA/AO","40","[c]","20710","20140"
"New entrant CS","2021","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","EO","35","[c]","27240","26750"
"New entrant CS","2021","Asian","Digital, Data & Technology","G6/G7","40","[c]","60500","56630"
"New entrant CS","2021","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","SEO/HEO","75","[c]","36200","36040"
"New entrant CS","2021","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SEO/HEO","35","[c]","37380","37070"
"New entrant CS","2021","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","AA/AO","30","[c]","21160","21000"
