"Status","Year","Age","Disability","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Justice (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Justice (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Justice (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Justice (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","National Crime Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","National Crime Agency","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Office of the Public Guardian","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Royal Fleet Auxiliary","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Rural Payments Agency","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Rural Payments Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scottish Courts and Tribunals Service","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scottish Government (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scottish Government (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scottish Government (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scottish Prison Service","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scottish Prison Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","UK Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","United Kingdom Statistics Authority","AA/AO","55","[c]","19280","19130"
"Leaver CS","2021","20-29","Unknown","United Kingdom Statistics Authority","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","United Kingdom Statistics Authority","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Valuation Office Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Valuation Office Agency","EO","40","[c]","25460","24500"
"Leaver CS","2021","20-29","Unknown","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Attorney General's Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Prosecution Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Equipment and Support","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Development","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Development","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Development","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Transport (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Transport (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education and Skills Funding Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","ESTYN","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","FCDO Services","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","FCDO Services","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
