"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Unknown","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Operational Delivery","40","[c]","32390","25170"
"Leaver Dept.","2021","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Policy","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","300","[c]","31920","27570"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Economics","55","[c]","43510","38600"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Operational Research","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Social Research","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Statistics","55","[c]","41560","37790"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Commercial","50","[c]","38850","40000"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Communications","75","[c]","47000","42100"
"Leaver Dept.","2021","Declared non-disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Unknown","30","[c]","37170","35250"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","75","[c]","45510","40380"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Unknown","45","[c]","49230","52500"
"Leaver Dept.","2021","Declared non-disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Finance","105","[c]","46260","45200"
"Leaver Dept.","2021","Declared non-disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Human Resources","165","[c]","37790","33300"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Unknown","115","[c]","37260","32000"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Legal","85","[c]","55940","53640"
"Leaver Dept.","2021","Declared non-disabled","Legal","Operational Delivery","35","[c]","27560","25260"
"Leaver Dept.","2021","Declared non-disabled","Legal","Other","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","International Trade","50","[c]","48410","50700"
"Leaver Dept.","2021","Declared non-disabled","No function","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Operational Delivery","765","[c]","28900","22680"
"Leaver Dept.","2021","Declared non-disabled","No function","Operational Research","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Other","35","[c]","47330","41090"
"Leaver Dept.","2021","Declared non-disabled","No function","Planning","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Policy","600","[c]","44790","39600"
"Leaver Dept.","2021","Declared non-disabled","No function","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Psychology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Science and Engineering","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Unknown","475","[c]","42720","34240"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Other","45","[c]","38250","31650"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Project Delivery","175","[c]","41820","38930"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Science and Engineering","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Property","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Security","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Communications","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Finance","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Intelligence Analysis","35","[c]","35430","35050"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Operational Delivery","370","[c]","28850","25040"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Other","95","[c]","33350","29220"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Policy","240","[c]","48020","42410"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Project Delivery","70","[c]","39920","32870"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Science and Engineering","35","[c]","37370","36330"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","2370","[c]","32430","27570"
"Leaver Dept.","2021","Undeclared","Analysis","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
