"Status","Year","Age","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","Outside London","10","[c]","35180","35680"
"Leaver Dept.","2021","30-39","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Rail and Road","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of the Public Guardian","Outside London","35","[c]","23020","19930"
"Leaver Dept.","2021","30-39","Planning Inspectorate","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Public Health England","London","15","[c]","47460","46600"
"Leaver Dept.","2021","30-39","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Rural Payments Agency","Outside London","20","[c]","29100","25190"
"Leaver Dept.","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Courts and Tribunals Service","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Intellectual Property Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","Outside London","35","[c]","37850","36030"
"Leaver Dept.","2021","30-39","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Valuation Office Agency","Outside London","20","[c]","29400","25750"
"Leaver Dept.","2021","30-39","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Welsh Government (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Advisory, Conciliation and Arbitration Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Animal and Plant Health Agency","Outside London","15","[c]","25540","21050"
"Leaver Dept.","2021","40-49","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cabinet Office (excl. agencies)","London","100","[c]","60040","57840"
"Leaver Dept.","2021","40-49","Cabinet Office (excl. agencies)","Outside London","25","[c]","32050","32000"
"Leaver Dept.","2021","40-49","Cabinet Office (excl. agencies)","Unknown","30","[c]","46780","42590"
"Leaver Dept.","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Criminal Injuries Compensation Authority","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Crown Prosecution Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Crown Prosecution Service Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Defence Equipment and Support","Outside London","70","[c]","41820","39760"
"Leaver Dept.","2021","40-49","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Defence Science and Technology Laboratory","Outside London","15","[c]","50710","46130"
"Leaver Dept.","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","60","[c]","57470","55030"
"Leaver Dept.","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Digital, Culture, Media and Sport","London","20","[c]","59990","57720"
"Leaver Dept.","2021","40-49","Department for Education (excl. agencies)","London","25","[c]","57380","55980"
"Leaver Dept.","2021","40-49","Department for Education (excl. agencies)","Outside London","20","[c]","45530","39170"
"Leaver Dept.","2021","40-49","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","London","40","[c]","58990","60400"
"Leaver Dept.","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","30","[c]","45520","47960"
"Leaver Dept.","2021","40-49","Department for International Development","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for International Development","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for International Trade","London","25","[c]","52460","39690"
"Leaver Dept.","2021","40-49","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for International Trade","Overseas","10","[c]","63670","63360"
"Leaver Dept.","2021","40-49","Department for Transport (excl. agencies)","London","25","[c]","57860","49620"
"Leaver Dept.","2021","40-49","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","London","30","[c]","42300","35750"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Outside London","305","[c]","29530","27570"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department of Health and Social Care (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Licensing Agency","Outside London","25","[c]","30360","26030"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Outside London","15","[c]","29330","26520"
"Leaver Dept.","2021","40-49","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","London","20","[c]","65770","64940"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Legal Department","London","20","[c]","54540","54810"
"Leaver Dept.","2021","40-49","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Outside London","10","[c]","45900","36590"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","London","20","[c]","40560","28780"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Outside London","45","[c]","27020","21260"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","London","80","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs (excl. agencies)","Outside London","235","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","London","120","[c]","54720","57460"
"Leaver Dept.","2021","40-49","Home Office (incl. agencies)","Outside London","110","[c]","29110","25220"
"Leaver Dept.","2021","40-49","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Insolvency Service","Outside London","10","[c]","32270","26000"
"Leaver Dept.","2021","40-49","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Ministry of Defence (excl. agencies)","London","20","[c]","55600","58230"
"Leaver Dept.","2021","40-49","Ministry of Defence (excl. agencies)","Outside London","55","[c]","38870","38700"
"Leaver Dept.","2021","40-49","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","London","35","[c]","52890","52480"
"Leaver Dept.","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Ministry of Justice (excl. agencies)","London","55","[c]","58290","56970"
"Leaver Dept.","2021","40-49","Ministry of Justice (excl. agencies)","Outside London","30","[c]","41060","42320"
"Leaver Dept.","2021","40-49","National Crime Agency","London","10","[c]","48610","48350"
"Leaver Dept.","2021","40-49","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland Office","London","10","[c]","61140","52850"
"Leaver Dept.","2021","40-49","Northern Ireland Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of the Public Guardian","Outside London","15","[c]","23150","22570"
"Leaver Dept.","2021","40-49","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Public Health England","London","10","[c]","58890","61620"
"Leaver Dept.","2021","40-49","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Rural Payments Agency","Outside London","20","[c]","32650","29170"
"Leaver Dept.","2021","40-49","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
