"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","East of England","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","Scotland","35","[c]","32880","38120"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","South East (England)","45","[c]","28390","27050"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Security","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Finance","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Operational Delivery","London","25","[c]","[c]","[c]"
