"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Public Health England","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Registers of Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Registers of Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Revenue Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Revenue Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Courts and Tribunals Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Fiscal Commission","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Fiscal Commission","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Forestry","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Forestry","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Housing Regulator","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Housing Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Prison Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Prison Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Public Pensions Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Public Pensions Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Security Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Security Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Standards and Testing Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Standards and Testing Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Standards and Testing Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Standards and Testing Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Student Awards Agency for Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Student Awards Agency for Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Transport Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Transport Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Hydrographic Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Hydrographic Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Intellectual Property Office","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Intellectual Property Office","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Space Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Space Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Space Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Space Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinary Medicines Directorate","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinary Medicines Directorate","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Revenue Authority","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Revenue Authority","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wilton Park","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wilton Park","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
