"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data and Technology","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","Female","30","[c]","52890","50510"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","Female","35","[c]","40590","36600"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","Male","30","[c]","39330","37280"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Delivery","Female","245","[c]","27500","24630"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Delivery","Male","170","[c]","27880","24890"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Other","Female","30","[c]","31290","27540"
"Leaver Dept.","2021","30-39","Declared non-disabled","Other","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","Female","185","[c]","48920","51580"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","Male","145","[c]","48510","52300"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Female","40","[c]","44290","42170"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Male","35","[c]","41310","40380"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Science and Engineering","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Social Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Statistics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Female","505","[c]","37800","32000"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Male","455","[c]","38040","32000"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Policy","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Policy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Male","60","[c]","35490","31150"
"Leaver Dept.","2021","30-39","Unknown","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","Female","55","[c]","29330","25040"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","Male","50","[c]","30220","25190"
"Leaver Dept.","2021","30-39","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Policy","Female","100","[c]","42620","38750"
"Leaver Dept.","2021","30-39","Unknown","Policy","Male","90","[c]","44300","40050"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","210","[c]","39360","32040"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","210","[c]","39900","32890"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
