"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Female","50","[c]","30780","24700"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Male","65","[c]","31640","26760"
"Leaver Dept.","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","65","[c]","35210","31980"
"Leaver Dept.","2021","Undeclared","Unknown","Male","90","[c]","35250","31240"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Female","35","[c]","40790","39080"
"Leaver Dept.","2021","Unknown","Communications","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Female","40","[c]","43790","39690"
"Leaver Dept.","2021","Unknown","Human Resources","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Female","220","[c]","27870","22680"
"Leaver Dept.","2021","Unknown","Operational Delivery","Male","160","[c]","27390","23480"
"Leaver Dept.","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Female","320","[c]","41980","37410"
"Leaver Dept.","2021","Unknown","Policy","Male","250","[c]","41360","36990"
"Leaver Dept.","2021","Unknown","Project Delivery","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Male","40","[c]","39520","36800"
"Leaver Dept.","2021","Unknown","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","875","[c]","35110","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","810","[c]","36740","32000"
"Leaver Dept.","2021","White","Commercial","Female","60","[c]","38350","37390"
"Leaver Dept.","2021","White","Commercial","Male","55","[c]","37380","35880"
"Leaver Dept.","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Female","65","[c]","44260","41440"
"Leaver Dept.","2021","White","Communications","Male","50","[c]","46060","38760"
"Leaver Dept.","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data and Technology","Female","45","[c]","49210","44570"
"Leaver Dept.","2021","White","Digital, Data and Technology","Male","65","[c]","41190","36890"
"Leaver Dept.","2021","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Economics","Female","35","[c]","41080","34340"
"Leaver Dept.","2021","White","Economics","Male","35","[c]","43940","37970"
"Leaver Dept.","2021","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Female","70","[c]","47490","49590"
"Leaver Dept.","2021","White","Finance","Male","60","[c]","48530","45480"
"Leaver Dept.","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Female","125","[c]","38690","33910"
"Leaver Dept.","2021","White","Human Resources","Male","75","[c]","41480","38200"
"Leaver Dept.","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","International Trade","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","International Trade","Male","35","[c]","49380","51340"
"Leaver Dept.","2021","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Knowledge and Information Management","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Female","45","[c]","57420","55000"
"Leaver Dept.","2021","White","Legal","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Operational Delivery","Female","645","[c]","29320","24310"
"Leaver Dept.","2021","White","Operational Delivery","Male","475","[c]","30100","25040"
"Leaver Dept.","2021","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Operational Research","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Other","Female","115","[c]","35970","27870"
"Leaver Dept.","2021","White","Other","Male","75","[c]","39870","32830"
"Leaver Dept.","2021","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Female","435","[c]","47350","42780"
"Leaver Dept.","2021","White","Policy","Male","355","[c]","46640","40690"
"Leaver Dept.","2021","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Female","140","[c]","41820","33770"
"Leaver Dept.","2021","White","Project Delivery","Male","125","[c]","43480","40380"
"Leaver Dept.","2021","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","Female","35","[c]","39570","37310"
"Leaver Dept.","2021","White","Science and Engineering","Male","65","[c]","35750","32680"
"Leaver Dept.","2021","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Female","1670","[c]","34920","31990"
"Leaver Dept.","2021","White","Unknown","Male","1165","[c]","37300","32000"
"Leaver Dept.","2021","White","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
