"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","HEO","30","[c]","33270","31930"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","SEO","15","[c]","40700","39830"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Outside London","HEO","10","[c]","28740","28650"
"Leaver Dept.","2021","Central Hampshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Outside London","AO","45","[c]","22190","21200"
"Leaver Dept.","2021","City of Edinburgh","Outside London","EO","30","[c]","26920","27360"
"Leaver Dept.","2021","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Outside London","G7","15","[c]","57370","56400"
"Leaver Dept.","2021","City of Edinburgh","Outside London","HEO","20","[c]","34370","34190"
"Leaver Dept.","2021","City of Edinburgh","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Outside London","HEO","15","[c]","30590","30200"
"Leaver Dept.","2021","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","London","AO","40","[c]","24100","25120"
"Leaver Dept.","2021","Croydon","London","EO","75","[c]","29210","28670"
"Leaver Dept.","2021","Croydon","London","G6","15","[c]","69580","68720"
"Leaver Dept.","2021","Croydon","London","G7","25","[c]","57680","56880"
"Leaver Dept.","2021","Croydon","London","HEO","45","[c]","35090","34730"
"Leaver Dept.","2021","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","London","SEO","25","[c]","43840","42170"
"Leaver Dept.","2021","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Outside London","AO","20","[c]","20710","20920"
"Leaver Dept.","2021","Devon CC","Outside London","EO","10","[c]","26910","27570"
"Leaver Dept.","2021","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Outside London","AO","75","[c]","21100","21010"
"Leaver Dept.","2021","Durham CC","Outside London","EO","20","[c]","25860","25290"
"Leaver Dept.","2021","Durham CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Outside London","AO","25","[c]","20590","20430"
"Leaver Dept.","2021","East Cumbria","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Outside London","AO","15","[c]","22430","23590"
"Leaver Dept.","2021","East Kent","Outside London","EO","15","[c]","30440","31470"
"Leaver Dept.","2021","East Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","AO","85","[c]","20730","20920"
"Leaver Dept.","2021","Glasgow City","Outside London","EO","85","[c]","25980","26890"
"Leaver Dept.","2021","Glasgow City","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","HEO","40","[c]","31220","31210"
"Leaver Dept.","2021","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","SEO","20","[c]","38480","36990"
"Leaver Dept.","2021","Gloucestershire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","AO","15","[c]","20870","21010"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","AO","15","[c]","21370","20920"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","EO","10","[c]","27500","27570"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","AO","70","[c]","20550","20830"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","EO","40","[c]","25740","25440"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","SEO","20","[c]","37800","37300"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","EO","10","[c]","27500","27570"
"Leaver Dept.","2021","Gwent Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","EO","10","[c]","30320","31060"
"Leaver Dept.","2021","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","AO","15","[c]","[c]","[c]"
