"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Declared disabled","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of the Public Guardian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Public Health England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Public Health England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Public Health England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Public Health England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Public Health England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Public Health England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Rural Payments Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Forestry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Forestry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Prison Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Prison Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scottish Public Pensions Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Serious Fraud Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Social Security Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Transport Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Transport Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Transport Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Hydrographic Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Valuation Office Agency","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Valuation Office Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Valuation Office Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Vehicle Certification Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Veterinary Medicines Directorate","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Veterinary Medicines Directorate","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Veterinary Medicines Directorate","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Wales Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Welsh Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Welsh Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Welsh Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Welsh Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Wilton Park","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Accountant in Bankruptcy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Animal and Plant Health Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Animal and Plant Health Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Attorney General's Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Companies House","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Companies House","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Companies House","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Competition and Markets Authority","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Competition and Markets Authority","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Competition and Markets Authority","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Office and Procurator Fiscal Service","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Prosecution Service","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Prosecution Service","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Debt Management Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Debt Management Office","SEO","[c]","[c]","[c]","[c]"
