"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","London","Female","55","[c]","50090","50400"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","London","Male","35","[c]","50220","53760"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
