"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","HM Land Registry","Female","45","[c]","28960","22350"
"Leaver CS","2021","Unknown","HM Land Registry","Male","45","[c]","29220","22350"
"Leaver CS","2021","Unknown","HM Prison and Probation Service","Female","425","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Prison and Probation Service","Male","480","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Female","1045","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Male","730","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Female","80","[c]","27400","26890"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Male","65","[c]","26640","24880"
"Leaver CS","2021","Unknown","Insolvency Service","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Insolvency Service","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal Aid Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Maritime and Coastguard Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Maritime and Coastguard Agency","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","85","[c]","45260","40020"
"Leaver CS","2021","Unknown","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Female","220","[c]","30760","27850"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Male","285","[c]","30460","28580"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice (excl. agencies)","Female","30","[c]","33650","26410"
"Leaver CS","2021","Unknown","Ministry of Justice (excl. agencies)","Male","35","[c]","39190","30850"
"Leaver CS","2021","Unknown","National Crime Agency","Female","35","[c]","39660","38380"
"Leaver CS","2021","Unknown","National Crime Agency","Male","70","[c]","44190","40710"
"Leaver CS","2021","Unknown","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Records of Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Records of Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Public Guardian","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Public Guardian","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Public Health England","Female","100","[c]","42950","34530"
"Leaver CS","2021","Unknown","Public Health England","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Registers of Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Registers of Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Royal Fleet Auxiliary","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Royal Fleet Auxiliary","Male","140","[c]","35640","32400"
"Leaver CS","2021","Unknown","Rural Payments Agency","Female","50","[c]","25600","24920"
"Leaver CS","2021","Unknown","Rural Payments Agency","Male","45","[c]","25740","21050"
"Leaver CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","Female","50","[c]","28400","22820"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","Male","50","[c]","27120","22370"
"Leaver CS","2021","Unknown","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Female","65","[c]","35900","29920"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Male","60","[c]","45450","39370"
"Leaver CS","2021","Unknown","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Prison Service","Female","65","[c]","28230","25870"
"Leaver CS","2021","Unknown","Scottish Prison Service","Male","135","[c]","34210","33650"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Female","75","[c]","24930","19130"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Male","100","[c]","27110","19520"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","Female","35","[c]","24790","21250"
"Leaver CS","2021","Unknown","Valuation Office Agency","Male","50","[c]","26560","24500"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","Female","75","[c]","37580","32910"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","Male","50","[c]","42210","34590"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Defence Equipment and Support","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Defence Equipment and Support","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","15","[c]","[c]","[c]"
