"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","Heterosexual / straight","55","[c]","28770","24690"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Attorney General's Departments","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Attorney General's Departments","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office","Unknown","530","[c]","36270","32000"
"Leaver Dept.","2021","Unknown","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","60","[c]","46440","40050"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","150","[c]","37340","33640"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","540","[c]","38310","34730"
"Leaver Dept.","2021","Unknown","Department for International Trade","Heterosexual / straight","30","[c]","45330","37410"
"Leaver Dept.","2021","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for International Trade","Unknown","105","[c]","39680","37610"
"Leaver Dept.","2021","Unknown","Department for Transport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Unknown","110","[c]","30620","27570"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Unknown","155","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","120","[c]","47810","44850"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Unknown","725","[c]","32160","25500"
"Leaver Dept.","2021","Unknown","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Heterosexual / straight","35","[c]","37850","29340"
"Leaver Dept.","2021","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","65","[c]","41500","42350"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","Unknown","40","[c]","41780","40950"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Unknown","150","[c]","31670","26410"
"Leaver Dept.","2021","Unknown","National Crime Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Qualifications and Examinations Regulation","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
