"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","UK Space Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Heterosexual / straight","75","[c]","31000","26360"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Unknown","55","[c]","26080","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Heterosexual / straight","70","[c]","27360","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Unknown","80","[c]","29220","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Heterosexual / straight","60","[c]","28660","26000"
"Leaver CS","2021","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Unknown","45","[c]","25990","24430"
"Leaver CS","2021","Valuation Office Agency","Male","Heterosexual / straight","65","[c]","33190","26500"
"Leaver CS","2021","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Unknown","60","[c]","27570","25500"
"Leaver CS","2021","Valuation Office Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Female","Heterosexual / straight","60","[c]","40550","36500"
"Leaver CS","2021","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Male","Heterosexual / straight","55","[c]","47470","37410"
"Leaver CS","2021","Welsh Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","380","[c]","40370","34140"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Female","LGBO","40","[c]","38580","34390"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Female","Undeclared","60","[c]","42110","34280"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Female","Unknown","295","[c]","36820","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","260","[c]","44460","35790"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Male","LGBO","50","[c]","43820","35140"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Male","Undeclared","35","[c]","37730","33730"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Male","Unknown","270","[c]","37050","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
