"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Unknown","115","[c]","20860","20800"
"Leaver Dept.","2021","30-39","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Unknown","105","[c]","27060","27490"
"Leaver Dept.","2021","30-39","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Unknown","55","[c]","65110","64500"
"Leaver Dept.","2021","30-39","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","Unknown","180","[c]","53910","53600"
"Leaver Dept.","2021","30-39","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","Unknown","210","[c]","32160","32000"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","Unknown","120","[c]","40720","40330"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","AO","Heterosexual / straight","180","[c]","20960","21010"
"Leaver Dept.","2021","30-39","White","AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","AO","Unknown","110","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","EO","Heterosexual / straight","255","[c]","26120","26410"
"Leaver Dept.","2021","30-39","White","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","EO","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","G6","Heterosexual / straight","105","[c]","65350","64990"
"Leaver Dept.","2021","30-39","White","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","G6","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","G7","Heterosexual / straight","325","[c]","54070","53630"
"Leaver Dept.","2021","30-39","White","G7","LGBO","35","[c]","52870","53350"
"Leaver Dept.","2021","30-39","White","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","G7","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","HEO","Heterosexual / straight","290","[c]","32520","32360"
"Leaver Dept.","2021","30-39","White","HEO","LGBO","40","[c]","31940","32040"
"Leaver Dept.","2021","30-39","White","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","HEO","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","SEO","Heterosexual / straight","210","[c]","40570","40540"
"Leaver Dept.","2021","30-39","White","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","EO","Heterosexual / straight","40","[c]","28190","27910"
"Leaver Dept.","2021","40-49","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","EO","Heterosexual / straight","35","[c]","27200","27570"
"Leaver Dept.","2021","40-49","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
