"Status","Year","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Project Delivery","15","[c]","45590","30990"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Operational Delivery","265","[c]","36890","31650"
"Leaver Dept.","2021","HM Prison and Probation Service","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Psychology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","1620","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Policy","95","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Communications","20","[c]","47160","44130"
"Leaver Dept.","2021","Home Office (incl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Digital, Data and Technology","20","[c]","57340","52160"
"Leaver Dept.","2021","Home Office (incl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Human Resources","15","[c]","41580","36600"
"Leaver Dept.","2021","Home Office (incl. agencies)","Intelligence Analysis","20","[c]","35160","34650"
"Leaver Dept.","2021","Home Office (incl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","410","[c]","28600","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","55","[c]","35710","30910"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","150","[c]","50090","42410"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","50","[c]","49620","54860"
"Leaver Dept.","2021","Home Office (incl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","275","[c]","34110","28790"
"Leaver Dept.","2021","Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","30","[c]","24360","20880"
"Leaver Dept.","2021","Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Operational Delivery","25","[c]","20310","19930"
"Leaver Dept.","2021","Legal Aid Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Operational Delivery","20","[c]","29820","26590"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","25","[c]","39160","40580"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Finance","20","[c]","50680","45200"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Human Resources","45","[c]","33550","29250"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","25","[c]","37980","37640"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Other","50","[c]","26600","21380"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Policy","50","[c]","48520","45200"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Project Delivery","70","[c]","46990","41480"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Property","15","[c]","38130","33300"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Science and Engineering","10","[c]","42340","40580"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Security","15","[c]","28770","28840"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Statistics","15","[c]","36080","32250"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Unknown","15","[c]","31650","26990"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","20","[c]","43990","40800"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","20","[c]","43240","35590"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","10","[c]","32750","27970"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","30","[c]","35600","32460"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","215","[c]","41330","36340"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","10","[c]","37100","33210"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","15","[c]","38410","33990"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Commercial","10","[c]","41060","43430"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Communications","10","[c]","39400","36800"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","15","[c]","46590","36800"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Finance","55","[c]","48800","48560"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Human Resources","60","[c]","43620","38640"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Operational Delivery","95","[c]","36120","30850"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Operational Research","15","[c]","45390","40480"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Policy","85","[c]","42550","37540"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Project Delivery","10","[c]","40730","39530"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Statistics","15","[c]","49370","49300"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Operational Delivery","30","[c]","45980","43800"
"Leaver Dept.","2021","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","[c]","[c]","[c]","[c]"
