"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Outside London","Heterosexual / straight","70","[c]","27750","26370"
"New entrant CS","2021","20-29","Commercial","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Outside London","Unknown","45","[c]","26120","26670"
"New entrant CS","2021","20-29","Communications","London","Heterosexual / straight","65","[c]","32170","32330"
"New entrant CS","2021","20-29","Communications","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","London","Unknown","80","[c]","30800","28500"
"New entrant CS","2021","20-29","Communications","Outside London","Heterosexual / straight","30","[c]","27830","26350"
"New entrant CS","2021","20-29","Communications","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","Heterosexual / straight","60","[c]","36200","36380"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","Unknown","75","[c]","35630","32790"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","Heterosexual / straight","180","[c]","29490","27970"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","LGBO","30","[c]","27580","27490"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","Unknown","160","[c]","29640","27130"
"New entrant CS","2021","20-29","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","London","Heterosexual / straight","200","[c]","31900","31800"
"New entrant CS","2021","20-29","Economics","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","London","Unknown","105","[c]","32310","32750"
"New entrant CS","2021","20-29","Economics","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","London","Heterosexual / straight","50","[c]","34670","30750"
"New entrant CS","2021","20-29","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","London","Unknown","45","[c]","34180","32790"
"New entrant CS","2021","20-29","Finance","Outside London","Heterosexual / straight","85","[c]","26770","25000"
"New entrant CS","2021","20-29","Finance","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Outside London","Unknown","50","[c]","26000","23440"
"New entrant CS","2021","20-29","Human Resources","London","Heterosexual / straight","70","[c]","29880","29440"
"New entrant CS","2021","20-29","Human Resources","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","London","Unknown","30","[c]","29830","27270"
"New entrant CS","2021","20-29","Human Resources","Outside London","Heterosexual / straight","95","[c]","24710","22000"
"New entrant CS","2021","20-29","Human Resources","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Outside London","Unknown","40","[c]","24580","21510"
"New entrant CS","2021","20-29","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","London","Heterosexual / straight","35","[c]","31850","31800"
"New entrant CS","2021","20-29","International Trade","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","London","Unknown","35","[c]","27050","29040"
"New entrant CS","2021","20-29","International Trade","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Outside London","Heterosexual / straight","40","[c]","25930","23140"
"New entrant CS","2021","20-29","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","London","Heterosexual / straight","95","[c]","38950","40500"
"New entrant CS","2021","20-29","Legal","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","London","Unknown","35","[c]","35300","30850"
"New entrant CS","2021","20-29","Legal","Outside London","Heterosexual / straight","95","[c]","32370","26970"
"New entrant CS","2021","20-29","Legal","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Outside London","Unknown","55","[c]","28040","25560"
"New entrant CS","2021","20-29","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Outside London","Heterosexual / straight","30","[c]","29720","26160"
"New entrant CS","2021","20-29","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","London","Heterosexual / straight","845","[c]","28400","26880"
"New entrant CS","2021","20-29","Operational Delivery","London","LGBO","105","[c]","29040","27670"
"New entrant CS","2021","20-29","Operational Delivery","London","Undeclared","115","[c]","28900","27660"
"New entrant CS","2021","20-29","Operational Delivery","London","Unknown","695","[c]","26860","26100"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","Heterosexual / straight","2750","[c]","23000","22850"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","LGBO","375","[c]","22740","22350"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","Undeclared","205","[c]","22600","20860"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","Unknown","2135","[c]","22110","21430"
"New entrant CS","2021","20-29","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","London","Heterosexual / straight","190","[c]","28130","26950"
"New entrant CS","2021","20-29","Other","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","London","Unknown","130","[c]","29540","28650"
"New entrant CS","2021","20-29","Other","Outside London","Heterosexual / straight","225","[c]","22440","20920"
"New entrant CS","2021","20-29","Other","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","Outside London","Unknown","80","[c]","22830","21430"
"New entrant CS","2021","20-29","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","London","Heterosexual / straight","825","[c]","33790","33210"
"New entrant CS","2021","20-29","Policy","London","LGBO","155","[c]","33870","33160"
"New entrant CS","2021","20-29","Policy","London","Undeclared","120","[c]","33930","32790"
"New entrant CS","2021","20-29","Policy","London","Unknown","550","[c]","33810","32790"
"New entrant CS","2021","20-29","Policy","Outside London","Heterosexual / straight","170","[c]","28610","29180"
"New entrant CS","2021","20-29","Policy","Outside London","LGBO","35","[c]","29930","29270"
"New entrant CS","2021","20-29","Policy","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","Outside London","Unknown","105","[c]","28650","28970"
"New entrant CS","2021","20-29","Project Delivery","London","Heterosexual / straight","80","[c]","34650","34020"
"New entrant CS","2021","20-29","Project Delivery","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","London","Unknown","45","[c]","34840","35050"
"New entrant CS","2021","20-29","Project Delivery","Outside London","Heterosexual / straight","130","[c]","29830","29000"
"New entrant CS","2021","20-29","Project Delivery","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Outside London","Unknown","70","[c]","26490","26350"
"New entrant CS","2021","20-29","Property","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Outside London","Heterosexual / straight","85","[c]","27860","25000"
"New entrant CS","2021","20-29","Property","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Outside London","Unknown","40","[c]","26220","24500"
"New entrant CS","2021","20-29","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","Outside London","Heterosexual / straight","45","[c]","25380","24620"
"New entrant CS","2021","20-29","Psychology","Outside London","LGBO","5","[c]","[c]","[c]"
