"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Declared non-disabled","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Outside London","75","[c]","32630","31020"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Outside London","75","[c]","25870","23540"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","London","440","[c]","32030","31060"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Outside London","2295","[c]","27660","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Unknown","40","[c]","31000","27570"
"New entrant CS","2021","40-49","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Debt","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","No function","London","55","[c]","46760","39410"
"New entrant CS","2021","40-49","Undeclared","No function","Outside London","55","[c]","33780","30350"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","London","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Outside London","110","[c]","27820","27570"
"New entrant CS","2021","40-49","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Analysis","London","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Commercial","London","50","[c]","82350","73000"
"New entrant CS","2021","40-49","Unknown","Commercial","Outside London","60","[c]","53010","49530"
"New entrant CS","2021","40-49","Unknown","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Communications","London","30","[c]","47610","48900"
"New entrant CS","2021","40-49","Unknown","Communications","Outside London","85","[c]","30170","25560"
"New entrant CS","2021","40-49","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Debt","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Debt","Outside London","85","[c]","20390","20140"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","London","70","[c]","51300","52470"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","Outside London","145","[c]","40530","38630"
"New entrant CS","2021","40-49","Unknown","Finance","London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","Outside London","40","[c]","35280","34900"
"New entrant CS","2021","40-49","Unknown","Human Resources","London","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","Outside London","45","[c]","34380","30730"
"New entrant CS","2021","40-49","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","London","30","[c]","51310","50520"
"New entrant CS","2021","40-49","Unknown","Legal","Outside London","120","[c]","41830","48080"
"New entrant CS","2021","40-49","Unknown","No function","London","255","[c]","43070","32870"
"New entrant CS","2021","40-49","Unknown","No function","Outside London","915","[c]","26860","22350"
"New entrant CS","2021","40-49","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","Outside London","60","[c]","40830","38550"
"New entrant CS","2021","40-49","Unknown","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","Outside London","50","[c]","30530","25540"
"New entrant CS","2021","40-49","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","London","195","[c]","41980","31060"
"New entrant CS","2021","40-49","Unknown","Unknown","Outside London","690","[c]","32120","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","75","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Debt","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","No function","London","35","[c]","32010","32650"
"New entrant CS","2021","50-59","Declared disabled","No function","Outside London","95","[c]","26160","21110"
"New entrant CS","2021","50-59","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","London","45","[c]","32190","31060"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Outside London","365","[c]","26470","27570"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Analysis","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Debt","Outside London","30","[c]","20310","20140"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","London","30","[c]","52560","52670"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","Outside London","80","[c]","42050","39650"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","Outside London","45","[c]","36240","33000"
"New entrant CS","2021","50-59","Declared non-disabled","Grants Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","Outside London","40","[c]","33390","23000"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","No function","London","250","[c]","40620","35590"
"New entrant CS","2021","50-59","Declared non-disabled","No function","Outside London","785","[c]","28750","22850"
"New entrant CS","2021","50-59","Declared non-disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","London","25","[c]","[c]","[c]"
