"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Black","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Planning","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Commercial","South East (England)","[c]","[c]","[c]","[c]"
