"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Inspector of Education and Training","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
