"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Analysis","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Transport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Transport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department of Health and Social Care","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Revenue and Customs","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office for Standards in Education","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office for Standards in Education","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Department for Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
