"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","225","[c]","37360","33570"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","55","[c]","40740","34020"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","570","[c]","35800","32870"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","270","[c]","36670","32560"
"New entrant CS","2021","Unknown","Department for International Trade","Department for International Trade","195","[c]","33820","31800"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","1880","[c]","27640","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","1045","[c]","39950","32790"
"New entrant CS","2021","Unknown","Disclosure Scotland","Scottish Government","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","145","[c]","21990","21590"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","160","[c]","28390","26580"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","95","[c]","36180","36500"
"New entrant CS","2021","Unknown","Education Scotland","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Scottish Government","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","Chancellor's other departments","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","Attorney General's Departments","35","[c]","43280","43920"
"New entrant CS","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","1100","[c]","21600","19930"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","665","[c]","26050","22350"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","2165","[c]","24020","22850"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","3380","[c]","24190","20140"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","1705","[c]","31720","26600"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","150","[c]","23680","20880"
"New entrant CS","2021","Unknown","Legal Aid Agency","Ministry of Justice","30","[c]","22260","19930"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","120","[c]","31750","28130"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","105","[c]","40870","37170"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","715","[c]","30620","26350"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","70","[c]","38690","34710"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","270","[c]","39400","36800"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","970","[c]","34070","32770"
"New entrant CS","2021","Unknown","National Records of Scotland","Scottish Government","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Northern Ireland Office","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Budget Responsibility","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","30","[c]","35380","27470"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of the Public Guardian","Ministry of Justice","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectorate","Ministry of Housing, Communities and Local Government","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Department of Health and Social Care","35","[c]","44710","29300"
"New entrant CS","2021","Unknown","Registers of Scotland","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","Scottish Government","70","[c]","23150","20850"
"New entrant CS","2021","Unknown","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","460","[c]","38330","30650"
"New entrant CS","2021","Unknown","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Prison Service","Scottish Government","275","[c]","22010","20810"
"New entrant CS","2021","Unknown","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Security Scotland","Scottish Government","130","[c]","27950","23340"
"New entrant CS","2021","Unknown","Standards and Testing Agency","Department for Education","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Student Awards Agency for Scotland","Scottish Government","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","40","[c]","26060","19040"
"New entrant CS","2021","Unknown","Teaching Regulation Agency","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Transport Scotland","Scottish Government","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Hydrographic Office","Ministry of Defence","35","[c]","29690","20820"
"New entrant CS","2021","Unknown","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","130","[c]","27300","23320"
"New entrant CS","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","615","[c]","31290","29540"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","120","[c]","25390","24500"
"New entrant CS","2021","Unknown","Vehicle Certification Agency","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government (excl. agencies)","Welsh Government","35","[c]","24180","20500"
"New entrant CS","2021","Unknown","Welsh Revenue Authority","Welsh Government","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"Organisation","Executive Agencies, Ministerial and Non-Ministerial Departments, Crown Non-departmental Public Bodies.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
