"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
