"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","No function","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Justice","Female","90","[c]","24090","22680"
"Leaver CS","2021","Black","No function","Ministry of Justice","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
