"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Project Delivery","Government Internal Audit Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Land Registry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Met Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","AA/AO","10","[c]","20950","20920"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","EO","40","[c]","22570","26290"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","G6/G7","20","[c]","57360","54540"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","85","[c]","38110","39510"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Queen Elizabeth II Centre","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Rural Payments Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Rural Payments Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Prison Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Submarine Delivery Agency","Outside London","Unknown","40","[c]","39990","39860"
"Leaver CS","2021","Project Delivery","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","UK Intellectual Property Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","UK Space Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","United Kingdom Statistics Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","United Kingdom Statistics Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","United Kingdom Statistics Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wilton Park","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wilton Park","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wilton Park","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Defence Equipment and Support","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Defence Equipment and Support","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Defence Equipment and Support","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Driver and Vehicle Licensing Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Forestry and Land Scotland","Outside London","AA/AO","25","[c]","24900","26530"
"Leaver CS","2021","Property","Forestry and Land Scotland","Outside London","EO","15","[c]","31750","30160"
"Leaver CS","2021","Property","Forestry and Land Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Forestry and Land Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Courts and Tribunals Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Courts and Tribunals Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Land Registry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Outside London","AA/AO","55","[c]","18230","18260"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Outside London","EO","15","[c]","27550","26930"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","50","[c]","36820","36100"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Justice (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Justice (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Justice (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Justice (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Justice (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Justice (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Justice (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","National Savings and Investments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Public Health England","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Public Health England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Forestry","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Forestry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Forestry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Prison Service","Outside London","AA/AO","15","[c]","24790","24430"
"Leaver CS","2021","Property","Scottish Prison Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Prison Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Prison Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","UK Intellectual Property Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","United Kingdom Statistics Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Valuation Office Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Valuation Office Agency","London","EO","20","[c]","27340","28720"
"Leaver CS","2021","Property","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Valuation Office Agency","London","SEO/HEO","15","[c]","45360","47340"
