"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
