"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","EO","Heterosexual / straight","45","[c]","28900","28770"
"Leaver Dept.","2021","40-49","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","G6","Heterosexual / straight","80","[c]","66660","66560"
"Leaver Dept.","2021","40-49","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","G6","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","G7","Heterosexual / straight","115","[c]","57170","56150"
"Leaver Dept.","2021","40-49","London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","G7","Unknown","80","[c]","54970","55310"
"Leaver Dept.","2021","40-49","London","HEO","Heterosexual / straight","55","[c]","35360","35030"
"Leaver Dept.","2021","40-49","London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SCS level","Heterosexual / straight","90","[c]","88470","79050"
"Leaver Dept.","2021","40-49","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SCS level","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SEO","Heterosexual / straight","80","[c]","41850","41530"
"Leaver Dept.","2021","40-49","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AO","Heterosexual / straight","125","[c]","20900","21010"
"Leaver Dept.","2021","40-49","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AO","Unknown","155","[c]","20900","21010"
"Leaver Dept.","2021","40-49","Outside London","EO","Heterosexual / straight","200","[c]","26530","27570"
"Leaver Dept.","2021","40-49","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","EO","Unknown","110","[c]","26330","27570"
"Leaver Dept.","2021","40-49","Outside London","G6","Heterosexual / straight","35","[c]","65870","64220"
"Leaver Dept.","2021","40-49","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","G6","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","G7","Heterosexual / straight","80","[c]","52280","52070"
"Leaver Dept.","2021","40-49","Outside London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","G7","Unknown","45","[c]","50470","49530"
"Leaver Dept.","2021","40-49","Outside London","HEO","Heterosexual / straight","120","[c]","31880","31990"
"Leaver Dept.","2021","40-49","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","HEO","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SEO","Heterosexual / straight","120","[c]","39220","38560"
"Leaver Dept.","2021","40-49","Outside London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SEO","Unknown","60","[c]","39270","37860"
"Leaver Dept.","2021","40-49","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","EO","Heterosexual / straight","35","[c]","29610","29640"
"Leaver Dept.","2021","50-59","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G6","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G7","Heterosexual / straight","45","[c]","58090","58490"
"Leaver Dept.","2021","50-59","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G7","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","HEO","Heterosexual / straight","45","[c]","35310","34550"
"Leaver Dept.","2021","50-59","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SEO","Heterosexual / straight","35","[c]","41920","41100"
"Leaver Dept.","2021","50-59","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AO","Heterosexual / straight","95","[c]","20750","20920"
"Leaver Dept.","2021","50-59","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AO","Unknown","120","[c]","20780","20860"
"Leaver Dept.","2021","50-59","Outside London","EO","Heterosexual / straight","125","[c]","26140","26890"
"Leaver Dept.","2021","50-59","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","EO","Unknown","85","[c]","27360","27570"
"Leaver Dept.","2021","50-59","Outside London","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","G6","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","G7","Heterosexual / straight","65","[c]","53780","52960"
"Leaver Dept.","2021","50-59","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","G7","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","HEO","Heterosexual / straight","100","[c]","32160","32510"
"Leaver Dept.","2021","50-59","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SEO","Heterosexual / straight","85","[c]","39720","39170"
"Leaver Dept.","2021","50-59","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
