"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Chinese","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Policy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
