"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Human Resources","South West (England)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","HEO","10","[c]","30720","30740"
"Leaver Dept.","2021","Human Resources","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","HEO","15","[c]","35330","35050"
"Leaver Dept.","2021","Intelligence Analysis","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","London","G7","25","[c]","52140","51970"
"Leaver Dept.","2021","International Trade","London","HEO","20","[c]","32020","31180"
"Leaver Dept.","2021","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","London","SEO","25","[c]","38690","38540"
"Leaver Dept.","2021","International Trade","Overseas","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","G7","15","[c]","53760","53400"
"Leaver Dept.","2021","International Trade","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","G6","25","[c]","66970","65350"
"Leaver Dept.","2021","Legal","London","G7","40","[c]","54150","51940"
"Leaver Dept.","2021","Legal","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","AO","50","[c]","19600","18890"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","EO","30","[c]","21780","21170"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","HEO","10","[c]","27800","28970"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East of England","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East of England","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East of England","EO","20","[c]","24680","24890"
"Leaver Dept.","2021","Operational Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East of England","HEO","10","[c]","30590","30190"
"Leaver Dept.","2021","Operational Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","London","AO","90","[c]","23410","22680"
"Leaver Dept.","2021","Operational Delivery","London","EO","140","[c]","28080","27760"
"Leaver Dept.","2021","Operational Delivery","London","G6","15","[c]","65740","65310"
"Leaver Dept.","2021","Operational Delivery","London","G7","60","[c]","55870","53810"
"Leaver Dept.","2021","Operational Delivery","London","HEO","120","[c]","33090","32820"
"Leaver Dept.","2021","Operational Delivery","London","SCS level","20","[c]","97230","84610"
"Leaver Dept.","2021","Operational Delivery","London","SEO","70","[c]","41670","40630"
"Leaver Dept.","2021","Operational Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North East (England)","AO","45","[c]","21020","21050"
"Leaver Dept.","2021","Operational Delivery","North East (England)","EO","20","[c]","24160","24340"
"Leaver Dept.","2021","Operational Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North West (England)","AO","120","[c]","20830","21010"
"Leaver Dept.","2021","Operational Delivery","North West (England)","EO","85","[c]","24580","24890"
"Leaver Dept.","2021","Operational Delivery","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North West (England)","HEO","25","[c]","30210","30730"
"Leaver Dept.","2021","Operational Delivery","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","AO","45","[c]","21520","21010"
"Leaver Dept.","2021","Operational Delivery","Scotland","EO","35","[c]","24960","24690"
"Leaver Dept.","2021","Operational Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","HEO","15","[c]","30420","29960"
"Leaver Dept.","2021","Operational Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South East (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South East (England)","AO","80","[c]","20910","19930"
"Leaver Dept.","2021","Operational Delivery","South East (England)","EO","35","[c]","27570","25990"
"Leaver Dept.","2021","Operational Delivery","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South East (England)","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South West (England)","AO","50","[c]","20200","20430"
"Leaver Dept.","2021","Operational Delivery","South West (England)","EO","15","[c]","23820","23820"
"Leaver Dept.","2021","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South West (England)","SEO","10","[c]","38730","37460"
"Leaver Dept.","2021","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","AA","10","[c]","17800","18060"
"Leaver Dept.","2021","Operational Delivery","Wales","AO","85","[c]","20870","21170"
"Leaver Dept.","2021","Operational Delivery","Wales","EO","20","[c]","24950","24970"
"Leaver Dept.","2021","Operational Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","HEO","40","[c]","30510","30810"
