"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","Wales","35","[c]","25050","21590"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Transport","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","East Midlands (England)","35","[c]","23570","21010"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","East of England","35","[c]","30420","27570"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","London","35","[c]","34780","30410"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","North East (England)","70","[c]","24320","21010"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","North West (England)","120","[c]","25300","21010"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","Scotland","70","[c]","26290","26120"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","South East (England)","45","[c]","26560","27570"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","South West (England)","40","[c]","25950","26890"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","Wales","30","[c]","24720","21010"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","West Midlands (England)","45","[c]","24510","21010"
"Leaver CS","2021","65+","Declared non-disabled","Department for Work and Pensions","Yorkshire and The Humber","55","[c]","27820","26890"
"Leaver CS","2021","65+","Declared non-disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Land Registry","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","East Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","East of England","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","London","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","North East (England)","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","North West (England)","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","Scotland","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","Wales","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Revenue and Customs","Yorkshire and The Humber","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","London","55","[c]","31990","28790"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Home Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Defence","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Defence","East of England","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Defence","London","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Defence","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Defence","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Ministry of Defence","Scotland","30","[c]","[c]","[c]"
