"Status","Year","Disability","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","No function","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","No function","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","No function","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","No function","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Female","40","[c]","41650","42460"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Male","40","[c]","40430","35230"
"Leaver Dept.","2021","Undeclared","White","Analysis","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Debt","Unknown","[c]","[c]","[c]","[c]"
