"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Inner London - East","London","10","[c]","50240","52870"
"Leaver Dept.","2021","Economics","London","Inner London - West","London","85","[c]","41730","34690"
"Leaver Dept.","2021","Economics","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Inner London - East","London","15","[c]","51920","40480"
"Leaver Dept.","2021","Finance","London","Inner London - West","London","105","[c]","51220","51580"
"Leaver Dept.","2021","Finance","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","38970","36740"
"Leaver Dept.","2021","Finance","Wales","East Wales","Outside London","10","[c]","37520","35380"
"Leaver Dept.","2021","Finance","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Inner London - East","London","10","[c]","49340","45600"
"Leaver Dept.","2021","Human Resources","London","Inner London - West","London","115","[c]","42800","38540"
"Leaver Dept.","2021","Human Resources","London","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Greater Manchester","Outside London","20","[c]","26200","23180"
"Leaver Dept.","2021","Human Resources","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Merseyside","Outside London","15","[c]","32500","28890"
"Leaver Dept.","2021","Human Resources","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","[c]","35650","32080"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","East Wales","Outside London","15","[c]","35430","33300"
"Leaver Dept.","2021","Human Resources","Wales","West Wales and The Valleys","Outside London","15","[c]","35250","31000"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Inner London - West","London","25","[c]","41480","37640"
"Leaver Dept.","2021","Intelligence Analysis","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","London","Inner London - West","London","90","[c]","42090","38540"
"Leaver Dept.","2021","International Trade","Overseas","Overseas","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","Inner London - West","London","15","[c]","48290","52300"
"Leaver Dept.","2021","Knowledge and Information Management","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","38260","32830"
