"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","EO","Heterosexual / straight","95","[c]","27120","27570"
"Leaver Dept.","2021","Declared non-disabled","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","G6/G7","Heterosexual / straight","35","[c]","56910","54700"
"Leaver Dept.","2021","Declared non-disabled","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SEO/HEO","Heterosexual / straight","115","[c]","36170","35230"
"Leaver Dept.","2021","Declared non-disabled","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","EO","Heterosexual / straight","35","[c]","26970","27310"
"Leaver Dept.","2021","Declared non-disabled","Mixed","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","G6/G7","Heterosexual / straight","50","[c]","57370","55650"
"Leaver Dept.","2021","Declared non-disabled","Mixed","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SEO/HEO","Heterosexual / straight","70","[c]","34750","33930"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","Unknown","45","[c]","28150","27570"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","Unknown","40","[c]","58780","56440"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","50","[c]","36790","35590"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","AA/AO","Heterosexual / straight","550","[c]","20950","21010"
"Leaver Dept.","2021","Declared non-disabled","White","AA/AO","LGBO","50","[c]","20850","21010"
"Leaver Dept.","2021","Declared non-disabled","White","AA/AO","Undeclared","30","[c]","20720","20970"
"Leaver Dept.","2021","Declared non-disabled","White","AA/AO","Unknown","275","[c]","20980","21010"
"Leaver Dept.","2021","Declared non-disabled","White","EO","Heterosexual / straight","730","[c]","26450","27440"
"Leaver Dept.","2021","Declared non-disabled","White","EO","LGBO","75","[c]","26560","27500"
"Leaver Dept.","2021","Declared non-disabled","White","EO","Undeclared","45","[c]","27050","27570"
"Leaver Dept.","2021","Declared non-disabled","White","EO","Unknown","215","[c]","27180","27570"
"Leaver Dept.","2021","Declared non-disabled","White","G6/G7","Heterosexual / straight","795","[c]","57740","56130"
"Leaver Dept.","2021","Declared non-disabled","White","G6/G7","LGBO","65","[c]","54830","53860"
"Leaver Dept.","2021","Declared non-disabled","White","G6/G7","Undeclared","60","[c]","57900","54700"
"Leaver Dept.","2021","Declared non-disabled","White","G6/G7","Unknown","110","[c]","57290","56130"
"Leaver Dept.","2021","Declared non-disabled","White","SCS level","Heterosexual / straight","130","[c]","89670","82000"
"Leaver Dept.","2021","Declared non-disabled","White","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","SEO/HEO","Heterosexual / straight","1355","[c]","35200","33990"
"Leaver Dept.","2021","Declared non-disabled","White","SEO/HEO","LGBO","145","[c]","35010","34140"
"Leaver Dept.","2021","Declared non-disabled","White","SEO/HEO","Undeclared","80","[c]","36390","36340"
"Leaver Dept.","2021","Declared non-disabled","White","SEO/HEO","Unknown","245","[c]","35320","34290"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
