"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Operational Delivery","Outside London","45","[c]","29750","29200"
"Leaver CS","2021","60-64","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Property","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Outside London","125","[c]","28810","27570"
"Leaver CS","2021","60-64","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Operational Delivery","Outside London","130","[c]","28460","26290"
"Leaver CS","2021","60-64","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other","Unknown","35","[c]","42950","37300"
"Leaver CS","2021","60-64","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Policy","London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Property","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Outside London","250","[c]","35160","27570"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Veterinarian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Commercial","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Digital, Data and Technology","Outside London","35","[c]","42940","32850"
"Leaver CS","2021","60-64","White","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Finance","Outside London","40","[c]","43160","40580"
"Leaver CS","2021","60-64","White","Human Resources","London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Human Resources","Outside London","35","[c]","33680","30810"
"Leaver CS","2021","60-64","White","Inspector of Education and Training","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Inspector of Education and Training","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Internal Audit","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Legal","London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Legal","Outside London","50","[c]","54290","55610"
"Leaver CS","2021","60-64","White","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Medicine","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Operational Delivery","London","95","[c]","41820","31360"
"Leaver CS","2021","60-64","White","Operational Delivery","Outside London","730","[c]","29820","25580"
"Leaver CS","2021","60-64","White","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Other","London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Other","Outside London","210","[c]","29620","26670"
"Leaver CS","2021","60-64","White","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Policy","London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Policy","Outside London","35","[c]","44090","37410"
"Leaver CS","2021","60-64","White","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Project Delivery","Outside London","55","[c]","44340","40620"
"Leaver CS","2021","60-64","White","Property","London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Property","Outside London","50","[c]","33300","33080"
"Leaver CS","2021","60-64","White","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Science and Engineering","Outside London","65","[c]","39130","38600"
"Leaver CS","2021","60-64","White","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Security","Outside London","70","[c]","30670","29960"
"Leaver CS","2021","60-64","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","London","145","[c]","45590","42480"
"Leaver CS","2021","60-64","White","Unknown","Outside London","1685","[c]","29630","27570"
"Leaver CS","2021","60-64","White","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Operational Delivery","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","London","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Operational Delivery","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
