"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Tax","SEO/HEO","HEO","135","[c]","33050","31810"
"New entrant CS","2021","No function","Unknown","AA/AO","AO","230","[c]","20890","20140"
"New entrant CS","2021","No function","Unknown","EO","EO","155","[c]","27240","27500"
"New entrant CS","2021","No function","Unknown","G6/G7","G6","20","[c]","66000","64750"
"New entrant CS","2021","No function","Unknown","G6/G7","G7","75","[c]","55340","54700"
"New entrant CS","2021","No function","Unknown","SCS level","SCS level","25","[c]","93400","89000"
"New entrant CS","2021","No function","Unknown","SEO/HEO","HEO","655","[c]","29040","28000"
"New entrant CS","2021","No function","Unknown","SEO/HEO","SEO","30","[c]","40790","40600"
"New entrant CS","2021","No function","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","SEO/HEO","SEO","25","[c]","36900","35900"
"New entrant CS","2021","Project Delivery","Commercial","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","SEO/HEO","HEO","10","[c]","31760","34000"
"New entrant CS","2021","Project Delivery","Commercial","SEO/HEO","SEO","15","[c]","43210","44000"
"New entrant CS","2021","Project Delivery","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","SEO/HEO","SEO","25","[c]","48240","50000"
"New entrant CS","2021","Project Delivery","Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","EO","EO","20","[c]","23060","21870"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6/G7","G7","20","[c]","52840","53480"
"New entrant CS","2021","Project Delivery","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO/HEO","HEO","40","[c]","30750","30850"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO/HEO","SEO","45","[c]","38240","39530"
"New entrant CS","2021","Project Delivery","Other","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","EO","EO","70","[c]","18970","19040"
"New entrant CS","2021","Project Delivery","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","G6/G7","G7","10","[c]","54000","54000"
"New entrant CS","2021","Project Delivery","Other","SEO/HEO","HEO","40","[c]","27200","26000"
"New entrant CS","2021","Project Delivery","Other","SEO/HEO","SEO","20","[c]","37890","38000"
"New entrant CS","2021","Project Delivery","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","EO","EO","10","[c]","27050","27680"
"New entrant CS","2021","Project Delivery","Policy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","G6/G7","G7","10","[c]","53090","52980"
"New entrant CS","2021","Project Delivery","Policy","SEO/HEO","HEO","15","[c]","32970","33570"
"New entrant CS","2021","Project Delivery","Policy","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","AA/AO","AO","45","[c]","21870","20980"
"New entrant CS","2021","Project Delivery","Project Delivery","EO","EO","210","[c]","25050","26350"
"New entrant CS","2021","Project Delivery","Project Delivery","G6/G7","G6","45","[c]","65530","64670"
"New entrant CS","2021","Project Delivery","Project Delivery","G6/G7","G7","125","[c]","52550","52580"
"New entrant CS","2021","Project Delivery","Project Delivery","SCS level","SCS level","10","[c]","89790","88000"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","HEO","280","[c]","32590","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","SEO","255","[c]","39800","40000"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","Unknown","55","[c]","40080","40000"
"New entrant CS","2021","Project Delivery","Property","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G6/G7","G7","10","[c]","50460","49860"
"New entrant CS","2021","Project Delivery","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","EO","EO","100","[c]","22300","23890"
"New entrant CS","2021","Project Delivery","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO/HEO","HEO","40","[c]","31680","32300"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO/HEO","SEO","45","[c]","42970","42000"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","Unknown","85","[c]","31940","27540"
"New entrant CS","2021","Project Delivery","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","EO","EO","10","[c]","28000","28120"
"New entrant CS","2021","Project Delivery","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G6/G7","G7","10","[c]","54940","54700"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","SCS level","10","[c]","103080","110000"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","HEO","10","[c]","34650","34550"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","AA/AO","AO","130","[c]","20950","20880"
"New entrant CS","2021","Property","Operational Delivery","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","G6/G7","G7","10","[c]","45570","43960"
"New entrant CS","2021","Property","Operational Delivery","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","AA/AO","AO","20","[c]","26400","26440"
"New entrant CS","2021","Property","Other","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","AA/AO","AA","50","[c]","18240","18760"
"New entrant CS","2021","Property","Property","AA/AO","AO","20","[c]","21010","20920"
"New entrant CS","2021","Property","Property","EO","EO","125","[c]","25580","24920"
"New entrant CS","2021","Property","Property","G6/G7","G6","15","[c]","66160","66010"
"New entrant CS","2021","Property","Property","G6/G7","G7","30","[c]","53820","53500"
"New entrant CS","2021","Property","Property","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SEO/HEO","HEO","130","[c]","31870","33000"
"New entrant CS","2021","Property","Property","SEO/HEO","SEO","70","[c]","40690","40380"
"New entrant CS","2021","Property","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AA/AO","AO","30","[c]","24070","25140"
"New entrant CS","2021","Property","Unknown","EO","EO","20","[c]","28050","28120"
"New entrant CS","2021","Property","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","AA/AO","AA","225","[c]","20040","19560"
"New entrant CS","2021","Security","Security","AA/AO","AO","320","[c]","28490","25540"
"New entrant CS","2021","Security","Security","EO","EO","80","[c]","27240","24620"
"New entrant CS","2021","Security","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","G6/G7","G7","10","[c]","52690","51500"
"New entrant CS","2021","Security","Security","SEO/HEO","HEO","50","[c]","30810","30120"
"New entrant CS","2021","Security","Security","SEO/HEO","SEO","30","[c]","41500","39810"
"New entrant CS","2021","Security","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","AA/AO","AO","65","[c]","20640","20800"
"New entrant CS","2021","Security","Unknown","EO","EO","35","[c]","25450","23850"
"New entrant CS","2021","Security","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SEO/HEO","HEO","20","[c]","33530","34550"
"New entrant CS","2021","Security","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","EO","15","[c]","23970","25000"
"New entrant CS","2021","Unknown","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","SEO","10","[c]","41440","42200"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","EO","10","[c]","26070","24880"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","G6","15","[c]","71320","69770"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","G7","60","[c]","57800","57430"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","HEO","30","[c]","34970","35050"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","SEO","55","[c]","42990","41970"
"New entrant CS","2021","Unknown","Economics","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AA/AO","AO","15","[c]","22710","22500"
"New entrant CS","2021","Unknown","Economics","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","HEO","30","[c]","34350","35050"
"New entrant CS","2021","Unknown","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","EO","EO","15","[c]","27410","27380"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","SEO","10","[c]","39890","40630"
