"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","Heterosexual / straight","50","[c]","37620","32910"
"Leaver Dept.","2021","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Male","Heterosexual / straight","30","[c]","38620","32320"
"Leaver Dept.","2021","Mixed","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
