"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","Defence Equipment and Support","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Defence Equipment and Support","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Defence Science and Technology Laboratory","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Defence Science and Technology Laboratory","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","20","[c]","40710","38620"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education (excl. agencies)","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education (excl. agencies)","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education (excl. agencies)","Westminster","40","[c]","33880","30720"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","20","[c]","35980","32560"
"New entrant CS","2021","Communications","Department for International Trade","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport (excl. agencies)","Westminster","25","[c]","41520","42470"
"New entrant CS","2021","Communications","Department of Health and Social Care (excl. agencies)","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care (excl. agencies)","Westminster","45","[c]","36970","27270"
"New entrant CS","2021","Communications","Driver and Vehicle Licensing Agency","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Driver and Vehicle Standards Agency","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Driver and Vehicle Standards Agency","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Driver and Vehicle Standards Agency","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Forestry and Land Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Government Internal Audit Agency","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Government Internal Audit Agency","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Government Legal Department","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Courts and Tribunals Service","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs (excl. agencies)","Birmingham","20","[c]","26600","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","25","[c]","26520","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","170","[c]","26870","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs (excl. agencies)","Leeds","75","[c]","27090","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs (excl. agencies)","Manchester","10","[c]","27520","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs (excl. agencies)","Nottingham","130","[c]","26550","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs (excl. agencies)","Tyneside","325","[c]","26370","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury (excl. agencies)","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Insolvency Service","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Maritime and Coastguard Agency","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Met Office","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","25","[c]","40760","33210"
"New entrant CS","2021","Communications","Ministry of Justice (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice (excl. agencies)","Westminster","15","[c]","35560","30850"
"New entrant CS","2021","Communications","National Crime Agency","Lambeth","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Planning Inspectorate","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Public Health England","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Public Health England","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Public Health England","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Public Health England","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Public Health England","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Registers of Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Rural Payments Agency","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Hydrographic Office","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","South Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office (excl. agencies)","Westminster","15","[c]","37380","32000"
"New entrant CS","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Driver and Vehicle Licensing Agency","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Government Internal Audit Agency","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Government Internal Audit Agency","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","City of Edinburgh","20","[c]","28720","25560"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Croydon","15","[c]","33520","36160"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Leeds","15","[c]","28740","31810"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
