"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
