"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Kent","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","AA/AO","AO","65","[c]","20870","21010"
"Leaver CS","2021","40-49","Lancashire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","45","[c]","21060","20970"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","EO","EO","30","[c]","27290","27570"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","EO","EO","20","[c]","29360","29930"
"Leaver CS","2021","40-49","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","AA/AO","AO","30","[c]","21540","21010"
"Leaver CS","2021","40-49","Merseyside","EO","EO","20","[c]","25830","26010"
"Leaver CS","2021","40-49","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","AA/AO","AO","10","[c]","22690","21010"
"Leaver CS","2021","40-49","North Yorkshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","AA/AO","AO","50","[c]","20780","21010"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","EO","EO","25","[c]","26400","27570"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - East and North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - East and North East","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - East and North East","EO","EO","15","[c]","30800","31060"
"Leaver CS","2021","40-49","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","EO","EO","15","[c]","29160","28650"
"Leaver CS","2021","40-49","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","EO","EO","25","[c]","29430","31060"
"Leaver CS","2021","40-49","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","SEO/HEO","SEO","15","[c]","40660","40470"
"Leaver CS","2021","40-49","Outer London - West and North West","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","SEO/HEO","HEO","25","[c]","36760","36960"
"Leaver CS","2021","40-49","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","AA/AO","AO","30","[c]","21270","21010"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","AA/AO","AO","25","[c]","20760","21010"
"Leaver CS","2021","40-49","South Yorkshire","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","AA/AO","AO","30","[c]","21800","21010"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","EO","EO","20","[c]","28740","28680"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","AA/AO","AO","60","[c]","21310","21010"
"Leaver CS","2021","40-49","Tees Valley and Durham","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","70","[c]","31180","23240"
"Leaver CS","2021","40-49","West Central Scotland","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","AA/AO","AO","35","[c]","21780","21010"
"Leaver CS","2021","40-49","West Central Scotland","EO","EO","25","[c]","28140","27570"
"Leaver CS","2021","40-49","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands","AA/AO","AO","65","[c]","20620","20690"
"Leaver CS","2021","40-49","West Midlands","EO","EO","25","[c]","26130","26000"
"Leaver CS","2021","40-49","West Midlands","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands","G6/G7","G7","15","[c]","58220","51670"
"Leaver CS","2021","40-49","West Midlands","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands","SEO/HEO","SEO","10","[c]","42210","40000"
"Leaver CS","2021","40-49","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","AA/AO","AO","50","[c]","21520","21590"
"Leaver CS","2021","40-49","West Wales and The Valleys","EO","EO","30","[c]","28680","27570"
"Leaver CS","2021","40-49","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","AA/AO","AO","40","[c]","20530","20500"
"Leaver CS","2021","40-49","West Yorkshire","EO","EO","25","[c]","26550","27570"
"Leaver CS","2021","40-49","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","SEO/HEO","SEO","15","[c]","40180","40610"
"Leaver CS","2021","40-49","West Yorkshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","AA/AO","AO","45","[c]","22810","22430"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","EO","EO","35","[c]","28580","28970"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","SEO/HEO","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","50","[c]","23310","21010"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","35","[c]","30030","29520"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","10","[c]","54180","54540"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","15","[c]","37600","35390"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","10","[c]","42380","41790"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","AA/AO","AO","30","[c]","20570","21010"
"Leaver CS","2021","50-59","Cheshire","EO","EO","15","[c]","28420","27570"
"Leaver CS","2021","50-59","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","AA/AO","AO","45","[c]","20380","20500"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","EO","EO","35","[c]","25980","27010"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","SEO/HEO","HEO","15","[c]","32190","33840"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Devon","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Devon","AA/AO","AO","45","[c]","21570","21010"
"Leaver CS","2021","50-59","Devon","EO","EO","30","[c]","28500","27570"
"Leaver CS","2021","50-59","Devon","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Devon","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Devon","SEO/HEO","HEO","30","[c]","33830","33300"
"Leaver CS","2021","50-59","Devon","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
