"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","No function","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Department for Transport","Female","35","[c]","21920","21590"
"Leaver CS","2021","60-64","No function","Department for Transport","Male","55","[c]","32040","27230"
"Leaver CS","2021","60-64","No function","Department for Work and Pensions","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Department for Work and Pensions","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Department of Health and Social Care","Female","50","[c]","57350","44500"
"Leaver CS","2021","60-64","No function","Department of Health and Social Care","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","HM Land Registry","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Ministry of Justice","Female","305","[c]","23230","20100"
"Leaver CS","2021","60-64","No function","Ministry of Justice","Male","325","[c]","24060","20420"
"Leaver CS","2021","60-64","No function","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","National Crime Agency","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Office for Standards in Education","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Scottish Government","Male","35","[c]","39690","33650"
"Leaver CS","2021","60-64","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","United Kingdom Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","United Kingdom Statistics Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Ministry of Defence","Female","45","[c]","34240","32880"
"Leaver CS","2021","60-64","Project Delivery","Ministry of Defence","Male","90","[c]","44530","40880"
"Leaver CS","2021","60-64","Project Delivery","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Foreign, Commonwealth and Development Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","HM Revenue and Customs","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Ministry of Defence","Male","30","[c]","32450","32710"
"Leaver CS","2021","60-64","Property","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Scottish Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Ministry of Defence","Male","70","[c]","31280","38120"
"Leaver CS","2021","60-64","Security","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","Female","595","[c]","26900","26890"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","Male","265","[c]","29230","27570"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","Female","675","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","Male","485","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Home Office","Female","75","[c]","28930","27240"
"Leaver CS","2021","60-64","Unknown","Home Office","Male","90","[c]","33490","30310"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","Female","105","[c]","27760","22080"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","Male","230","[c]","34220","31760"
"Leaver CS","2021","60-64","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Scottish Government","Female","55","[c]","46780","46600"
"Leaver CS","2021","60-64","Unknown","Scottish Government","Male","55","[c]","50940","46600"
"Leaver CS","2021","60-64","Unknown","Welsh Government","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Welsh Government","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Defence","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
