"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","Unknown","85","[c]","25340","25130"
"New entrant CS","2021","50-59","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East of England","Unknown","105","[c]","27330","24880"
"New entrant CS","2021","50-59","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","Unknown","365","[c]","47580","40110"
"New entrant CS","2021","50-59","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","Unknown","125","[c]","24060","21010"
"New entrant CS","2021","50-59","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","Unknown","210","[c]","28570","22350"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","Unknown","200","[c]","34520","26550"
"New entrant CS","2021","50-59","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","Unknown","215","[c]","30330","25970"
"New entrant CS","2021","50-59","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","Unknown","120","[c]","32100","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","90","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","Unknown","100","[c]","25530","21590"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","Unknown","90","[c]","31610","26070"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","Unknown","175","[c]","32770","27570"
"New entrant CS","2021","50-59","White","East Midlands (England)","Heterosexual / straight","255","[c]","27810","27570"
"New entrant CS","2021","50-59","White","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East of England","Heterosexual / straight","345","[c]","28570","27570"
"New entrant CS","2021","50-59","White","East of England","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East of England","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","London","Heterosexual / straight","505","[c]","43790","36670"
"New entrant CS","2021","50-59","White","London","LGBO","35","[c]","39150","31390"
"New entrant CS","2021","50-59","White","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","Heterosexual / straight","245","[c]","25120","21010"
"New entrant CS","2021","50-59","White","North East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North West (England)","Heterosexual / straight","505","[c]","28220","26370"
"New entrant CS","2021","50-59","White","North West (England)","LGBO","30","[c]","25720","22260"
"New entrant CS","2021","50-59","White","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
