"Status","Year","Age","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Analysis","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Defence","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Transport","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
