"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","65","[c]","21970","20230"
"Leaver CS","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","30","[c]","29190","30360"
"Leaver CS","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedford","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedford","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Belfast","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire","Outside London","AO","20","[c]","24820","24970"
"Leaver CS","2021","20-29","Berkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bexley and Greenwich","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bexley and Greenwich","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bexley and Greenwich","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Birmingham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Birmingham","Outside London","AO","60","[c]","20130","19930"
"Leaver CS","2021","20-29","Birmingham","Outside London","EO","25","[c]","24970","24360"
"Leaver CS","2021","20-29","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Birmingham","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Blackburn with Darwen","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Blackpool","Outside London","AO","30","[c]","20940","21010"
"Leaver CS","2021","20-29","Blackpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Blackpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bournemouth and Poole","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bournemouth and Poole","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bournemouth and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bournemouth and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bradford","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bradford","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bradford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Breckland and South Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Breckland and South Norfolk","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Brent","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Brent","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Brent","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bridgend and Neath Port Talbot","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Brighton and Hove","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bristol, City of","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bristol, City of","Outside London","AO","45","[c]","20530","20290"
"Leaver CS","2021","20-29","Bristol, City of","Outside London","EO","25","[c]","24710","24500"
"Leaver CS","2021","20-29","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bristol, City of","Outside London","HEO","15","[c]","31380","31100"
"Leaver CS","2021","20-29","Bristol, City of","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bristol, City of","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bromley","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Buckinghamshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Buckinghamshire CC","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Buckinghamshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Calderdale and Kirklees","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Calderdale and Kirklees","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Calderdale and Kirklees","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cambridgeshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cambridgeshire CC","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cambridgeshire CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cambridgeshire CC","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Camden and City of London","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Camden and City of London","London","AO","25","[c]","22590","22680"
"Leaver CS","2021","20-29","Camden and City of London","London","EO","15","[c]","27450","26780"
"Leaver CS","2021","20-29","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Camden and City of London","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","AO","75","[c]","20660","21010"
"Leaver CS","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Central Bedfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Central Hampshire","Outside London","AA","20","[c]","17440","17180"
"Leaver CS","2021","20-29","Central Hampshire","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Central Hampshire","Outside London","HEO","10","[c]","27930","28650"
"Leaver CS","2021","20-29","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Central Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire East","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire East","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire West and Chester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chorley and West Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chorley and West Lancashire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chorley and West Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","City of Edinburgh","Outside London","AA","15","[c]","20680","20060"
"Leaver CS","2021","20-29","City of Edinburgh","Outside London","AO","35","[c]","22520","22820"
"Leaver CS","2021","20-29","City of Edinburgh","Outside London","EO","20","[c]","27420","27150"
"Leaver CS","2021","20-29","City of Edinburgh","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Clackmannanshire and Fife","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Conwy and Denbighshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Coventry","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Coventry","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Coventry","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Croydon","London","AA","10","[c]","21850","21770"
"Leaver CS","2021","20-29","Croydon","London","AO","15","[c]","24360","25230"
"Leaver CS","2021","20-29","Croydon","London","EO","30","[c]","29040","28670"
"Leaver CS","2021","20-29","Croydon","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Croydon","London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Croydon","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Darlington","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Derby","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon CC","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon CC","Outside London","AO","40","[c]","20820","21010"
"Leaver CS","2021","20-29","Devon CC","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset CC","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset CC","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dudley","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dumfries and Galloway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dumfries and Galloway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Durham CC","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Durham CC","Outside London","AO","50","[c]","21530","21100"
"Leaver CS","2021","20-29","Durham CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Durham CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ealing","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Cumbria","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Derbyshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Kent","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Merseyside","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Merseyside","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Riding of Yorkshire","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Riding of Yorkshire","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Surrey","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Surrey","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Sussex CC","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Enfield","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Enfield","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Essex Haven Gateway","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Essex Thames Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
