"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","AA/AO","Female","185","[c]","20120","20100"
"Leaver CS","2021","Undeclared","Operational Delivery","AA/AO","Male","275","[c]","21390","20650"
"Leaver CS","2021","Undeclared","Operational Delivery","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","EO","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","Female","150","[c]","21160","21010"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","Male","85","[c]","21590","21010"
"Leaver CS","2021","Undeclared","Unknown","EO","Female","95","[c]","27540","27570"
"Leaver CS","2021","Undeclared","Unknown","EO","Male","75","[c]","27610","27570"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","Male","100","[c]","33380","33350"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
