"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Planning","Northumberland and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cumbria","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cumbria","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Devon","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","55","[c]","32270","30190"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","SEO/HEO","Heterosexual / straight","30","[c]","32880","30360"
"New entrant CS","2021","Policy","Greater Manchester","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Greater Manchester","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - West","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - West","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - West","EO","Heterosexual / straight","200","[c]","27350","27680"
"New entrant CS","2021","Policy","Inner London - West","EO","LGBO","40","[c]","27910","27680"
"New entrant CS","2021","Policy","Inner London - West","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - West","EO","Unknown","175","[c]","26470","27270"
"New entrant CS","2021","Policy","Inner London - West","G6/G7","Heterosexual / straight","205","[c]","56880","53420"
"New entrant CS","2021","Policy","Inner London - West","G6/G7","LGBO","30","[c]","54320","53360"
"New entrant CS","2021","Policy","Inner London - West","G6/G7","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - West","G6/G7","Unknown","165","[c]","57430","53890"
"New entrant CS","2021","Policy","Inner London - West","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
