"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","AO","40","[c]","21800","21910"
"Leaver CS","2021","Unknown","Science and Engineering","EO","25","[c]","26460","26220"
"Leaver CS","2021","Unknown","Science and Engineering","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","HEO","20","[c]","34970","33300"
"Leaver CS","2021","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","SEO","15","[c]","41900","40580"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA","325","[c]","21040","21510"
"Leaver CS","2021","Unknown","Unknown","AO","4550","[c]","21290","21010"
"Leaver CS","2021","Unknown","Unknown","EO","3400","[c]","27910","27570"
"Leaver CS","2021","Unknown","Unknown","G6","260","[c]","70460","70880"
"Leaver CS","2021","Unknown","Unknown","G7","490","[c]","55070","54700"
"Leaver CS","2021","Unknown","Unknown","HEO","1280","[c]","33280","33570"
"Leaver CS","2021","Unknown","Unknown","SCS level","125","[c]","91870","84710"
"Leaver CS","2021","Unknown","Unknown","SEO","665","[c]","41000","40640"
"Leaver CS","2021","Unknown","Unknown","Unknown","365","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","G7","35","[c]","55250","55580"
"Leaver Dept.","2021","Analysis","Economics","HEO","45","[c]","32390","32560"
"Leaver Dept.","2021","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Economics","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Operational Research","HEO","15","[c]","33820","33930"
"Leaver Dept.","2021","Analysis","Operational Research","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Social Research","HEO","15","[c]","32760","32300"
"Leaver Dept.","2021","Analysis","Social Research","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","EO","20","[c]","28120","27850"
"Leaver Dept.","2021","Analysis","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","G7","20","[c]","55500","53130"
"Leaver Dept.","2021","Analysis","Statistics","HEO","35","[c]","33260","33120"
"Leaver Dept.","2021","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Statistics","SEO","15","[c]","41870","42930"
"Leaver Dept.","2021","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","EO","15","[c]","25740","26050"
"Leaver Dept.","2021","Commercial","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","G7","15","[c]","48090","50910"
"Leaver Dept.","2021","Commercial","Commercial","HEO","15","[c]","31800","32520"
"Leaver Dept.","2021","Commercial","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Commercial","SEO","40","[c]","41220","42270"
"Leaver Dept.","2021","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","G7","20","[c]","54280","52670"
"Leaver Dept.","2021","Commercial","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","EO","20","[c]","26780","26410"
"Leaver Dept.","2021","Communications","Communications","G6","10","[c]","71390","71010"
"Leaver Dept.","2021","Communications","Communications","G7","30","[c]","53490","52700"
"Leaver Dept.","2021","Communications","Communications","HEO","35","[c]","33220","32560"
"Leaver Dept.","2021","Communications","Communications","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Communications","SEO","45","[c]","41620","40800"
"Leaver Dept.","2021","Communications","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","EO","10","[c]","27200","27500"
"Leaver Dept.","2021","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","HEO","20","[c]","34860","34640"
"Leaver Dept.","2021","Communications","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","EO","25","[c]","26990","26680"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","G6","15","[c]","71280","67000"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","G7","40","[c]","54770","53320"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","HEO","25","[c]","33390","32380"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","SEO","35","[c]","41140","40690"
"Leaver Dept.","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","G7","20","[c]","55610","54700"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","HEO","15","[c]","34050","34550"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Finance","EO","25","[c]","26230","26200"
"Leaver Dept.","2021","Finance","Finance","G6","10","[c]","68320","67220"
"Leaver Dept.","2021","Finance","Finance","G7","45","[c]","56650","57110"
"Leaver Dept.","2021","Finance","Finance","HEO","25","[c]","33590","33500"
"Leaver Dept.","2021","Finance","Finance","SCS level","10","[c]","84630","77780"
"Leaver Dept.","2021","Finance","Finance","SEO","40","[c]","43470","43290"
"Leaver Dept.","2021","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Operational Delivery","AO","20","[c]","20910","21050"
"Leaver Dept.","2021","Grants Management","Operational Delivery","EO","15","[c]","25180","25100"
"Leaver Dept.","2021","Grants Management","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Human Resources","AO","35","[c]","21500","20920"
"Leaver Dept.","2021","Human Resources","Human Resources","EO","35","[c]","26540","26460"
