"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","SEO/HEO","35","[c]","36670","36330"
"New entrant CS","2021","Undeclared","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","North West (England)","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South East (England)","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","West Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
