"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Operational Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","50","[c]","31460","27570"
"Leaver Dept.","2021","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","60","[c]","40280","36650"
"Leaver Dept.","2021","Undeclared","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Operational Delivery","60","[c]","25450","22570"
"Leaver Dept.","2021","Undeclared","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Policy","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Unknown","110","[c]","35190","30300"
"Leaver Dept.","2021","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
