"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","HEO","Heterosexual / straight","40","[c]","32510","33000"
"New entrant CS","2021","Project Delivery","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SEO","Heterosexual / straight","35","[c]","39530","40000"
"New entrant CS","2021","Project Delivery","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","EO","Heterosexual / straight","55","[c]","25330","26350"
"New entrant CS","2021","Project Delivery","South West (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","HEO","Heterosexual / straight","65","[c]","31760","33000"
"New entrant CS","2021","Project Delivery","South West (England)","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SEO","Heterosexual / straight","60","[c]","39970","40000"
"New entrant CS","2021","Project Delivery","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","Unknown","Heterosexual / straight","35","[c]","41250","40000"
"New entrant CS","2021","Project Delivery","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
