"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","Policy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Research","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Tax","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Greater Manchester","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
