"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Unknown","Darlington","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derby","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derry City and Strabane","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Devon CC","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Devon CC","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dorset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dorset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dudley","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dudley","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Durham CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Durham CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Ealing","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Ealing","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Ayrshire and North Ayrshire mainland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Kent","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Kent","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Riding of Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Sussex CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Sussex CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Essex Thames Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Essex Thames Gateway","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Falkirk","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Flintshire and Wrexham","Female","95","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Flintshire and Wrexham","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Glasgow City","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Glasgow City","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Greater Manchester North East","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Greater Manchester North West","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Greater Manchester South East","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Greater Manchester South East","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Greater Manchester South West","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Greater Manchester South West","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Gwynedd","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hackney and Newham","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hackney and Newham","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Harrow and Hillingdon","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Harrow and Hillingdon","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hartlepool and Stockton-on-Tees","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hartlepool and Stockton-on-Tees","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hertfordshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hertfordshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Isle of Anglesey","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Kingston upon Hull, City of","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Kingston upon Hull, City of","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Leeds","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Leeds","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Leicester","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Leicester","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lewisham and Southwark","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lincolnshire","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lincolnshire","Male","40","[c]","29770","29930"
"Leaver CS","2021","50-59","Unknown","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Liverpool","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Liverpool","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Luton","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Luton","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Manchester","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Manchester","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Mid Kent","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Mid Kent","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Mid Lancashire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Mid Lancashire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Milton Keynes","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Monmouthshire and Newport","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North and North East Lincolnshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North and North East Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Lanarkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Yorkshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Nottingham","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Nottingham","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Peterborough","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Peterborough","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Plymouth","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Portsmouth","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Portsmouth","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Redbridge and Waltham Forest","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Sefton","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Sefton","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Sheffield","Female","80","[c]","32100","27570"
"Leaver CS","2021","50-59","Unknown","Sheffield","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Shropshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Shropshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Solihull","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Solihull","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Somerset","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Somerset","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Lanarkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Lanarkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South West Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South West Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Southend-on-Sea","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Suffolk","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Suffolk","Male","25","[c]","[c]","[c]"
